#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	416250	416552	+	PMCJLP_02130	11.8	5.1		RefSeq:WP_002367825.1, SO:0001217, UniParc:UPI0001B2B9F7, UniRef:UniRef100_A0A7G7ITV0, UniRef:UniRef50_A0A1E5HD10, UniRef:UniRef90_A0A256BL68
contig_1	416883	417101	+	PMCJLP_02135	8.8	8.9		SO:0001217, UniRef:UniRef50_R3JB40, UniRef:UniRef90_UPI00115A8CC6
contig_1	417930	418202	+	PMCJLP_02150	10.4	10.2		RefSeq:WP_002363055.1, SO:0001217, UniParc:UPI00019F33FD, UniRef:UniRef100_A0A9P2HQ72, UniRef:UniRef50_R3WS95, UniRef:UniRef90_A0A9P2G9K1
contig_1	418235	418672	-	PMCJLP_02155	16.2	7.9		RefSeq:WP_010717286.1, SO:0001217, UniParc:UPI0001FFC9D7, UniRef:UniRef100_A0A9P2HQU5, UniRef:UniRef50_A0A828QWH5, UniRef:UniRef90_A0A828QWH5
contig_1	430552	430674	+	PMCJLP_02205	4.7	7.9		SO:0001217, UniParc:UPI00019F3407, UniRef:UniRef100_E2YYV5, UniRef:UniRef50_E2YYV5, UniRef:UniRef90_E2YYV5
contig_1	430819	431484	+	PMCJLP_02210	26.3	4.5		RefSeq:WP_010711388.1, SO:0001217, UniParc:UPI00032E4012, UniRef:UniRef100_A0A9P2GBQ0, UniRef:UniRef50_Q83Z90, UniRef:UniRef90_Q83Z90
contig_1	493405	493554	-	PMCJLP_02550	5.9	10.0		RefSeq:WP_002363111.1, SO:0001217, UniParc:UPI00019F34CB, UniRef:UniRef100_A0A9P2X5P9, UniRef:UniRef50_A0A366U591, UniRef:UniRef90_A0A059N374
contig_1	494115	494285	+	PMCJLP_02555	6.8	9.0		RefSeq:WP_002384869.1, SO:0001217, UniParc:UPI00019F34CD, UniRef:UniRef100_A0A9P2GBJ3, UniRef:UniRef50_R3JU11, UniRef:UniRef90_R3JU11
contig_1	497255	497743	-	PMCJLP_02585	19.0	10.7		
contig_1	498244	499185	+	PMCJLP_02595	35.9	9.8		SO:0001217, UniRef:UniRef50_UPI001F5B2189, UniRef:UniRef90_UPI002670BCE8
contig_1	527505	527831	-	PMCJLP_02725	12.2	5.3		SO:0001217, UniParc:UPI000005BEC0, UniRef:UniRef100_A0A7H0FSP6, UniRef:UniRef50_R3H3G3, UniRef:UniRef90_V7ZPU3
contig_1	527961	528239	+	PMCJLP_02730	11.0	5.4		SO:0001217, UniParc:UPI0001B1DAF4, UniRef:UniRef100_A0A828QQ02, UniRef:UniRef50_E2YXJ8, UniRef:UniRef90_E2YXJ8
contig_1	533227	533328	+	PMCJLP_02760	3.7	8.2		
contig_1	593006	593197	+	PMCJLP_03035	7.3	4.5		RefSeq:WP_002366170.1, SO:0001217, UniParc:UPI000005BEF6, UniRef:UniRef100_A0A8S6XGD2, UniRef:UniRef50_S4C8I0, UniRef:UniRef90_S4C8I0
contig_1	726573	726821	+	PMCJLP_03650	9.2	9.2		RefSeq:WP_002355713.1, SO:0001217, UniParc:UPI000005BF6C, UniRef:UniRef100_A0A1J6XK58, UniRef:UniRef50_S4CC02, UniRef:UniRef90_S4CC02
contig_1	738038	738304	-	PMCJLP_03705	10.6	10.5		SO:0001217, UniParc:UPI0001B2B6DE, UniRef:UniRef100_A0A125W9W5, UniRef:UniRef50_E2YXS3, UniRef:UniRef90_E2YXS3
contig_1	746485	746715	+	PMCJLP_03750	9.0	8.9		RefSeq:WP_002355737.1, SO:0001217, UniParc:UPI000005BF82, UniRef:UniRef100_A0A640MS20, UniRef:UniRef50_V7ZJA2, UniRef:UniRef90_V7ZJA2
contig_1	819571	819795	+	PMCJLP_04075	8.4	5.1		RefSeq:WP_002355808.1, SO:0001217, UniParc:UPI000005BFC2, UniRef:UniRef100_A0A1B4XM85, UniRef:UniRef50_A0A1B4XM85, UniRef:UniRef90_A0A1B4XM85
contig_1	826337	826558	+	PMCJLP_04105	8.7	10.0		RefSeq:WP_002355814.1, SO:0001217, UniParc:UPI00019F6D16, UniRef:UniRef100_V7ZK61, UniRef:UniRef50_A0A2W4B268, UniRef:UniRef90_V7ZK61
contig_1	859185	859397	+	PMCJLP_04275	8.0	4.7		RefSeq:WP_002355859.1, SO:0001217, UniParc:UPI00019F6D81, UniRef:UniRef100_A0A125WA57, UniRef:UniRef50_A0A125WA57, UniRef:UniRef90_A0A125WA57
contig_1	859867	860145	+	PMCJLP_04285	10.5	9.1		RefSeq:WP_002355861.1, SO:0001217, UniParc:UPI00019F6D83, UniRef:UniRef100_A0A9P2NF80, UniRef:UniRef50_R3I9Y6, UniRef:UniRef90_R3I9Y6
contig_1	912044	912163	+	PMCJLP_04575	4.5	10.4		SO:0001217, UniParc:UPI000005C01F, UniRef:UniRef100_X5NW01, UniRef:UniRef50_V7ZRN6, UniRef:UniRef90_V7ZRN6
contig_1	955531	955791	-	PMCJLP_04805	9.7	5.0		RefSeq:WP_002363651.1, SO:0001217, UniParc:UPI0001B259EA, UniRef:UniRef100_A0A1J6XXB9, UniRef:UniRef50_S4BP43, UniRef:UniRef90_S4BP43
contig_1	970855	971001	-	PMCJLP_04875	5.4	9.8		RefSeq:WP_002384758.1, SO:0001217, UniParc:UPI00019F323E, UniRef:UniRef100_A0A1Q8J6D0, UniRef:UniRef50_A0A1Q8J6D0, UniRef:UniRef90_A0A1Q8J6D0
contig_1	977713	977976	+	PMCJLP_04910	10.1	5.6		RefSeq:WP_002388837.1, SO:0001217, UniParc:UPI0001A5C2E4, UniRef:UniRef100_A0A8S6XIT9, UniRef:UniRef50_S0J5N6, UniRef:UniRef90_S4C1B1
contig_1	980638	980922	+	PMCJLP_04930	10.8	9.6		SO:0001217, UniRef:UniRef50_R3JM95, UniRef:UniRef90_R3JM95
contig_1	982484	982873	+	PMCJLP_04940	15.2	5.0		RefSeq:WP_002358138.1, SO:0001217, UniParc:UPI00019F6B32, UniRef:UniRef100_A0A1B4XMM4, UniRef:UniRef50_A0A1B4XMM4, UniRef:UniRef90_A0A1B4XMM4
contig_1	983160	983465	+	PMCJLP_04955	11.8	4.8		RefSeq:WP_002358136.1, SO:0001217, UniParc:UPI000005C059, UniRef:UniRef100_A0A640MMY1, UniRef:UniRef50_A0A2P6BDP4, UniRef:UniRef90_A0A2P6BDP4
contig_1	995973	996266	-	PMCJLP_05010	11.6	10.2		RefSeq:WP_002358125.1, SO:0001217, UniParc:UPI000005C063, UniRef:UniRef100_A0A640MNA2, UniRef:UniRef50_E2YVK6, UniRef:UniRef90_E2YVK6
contig_1	998159	999082	+	PMCJLP_05025	35.2	5.2		RefSeq:WP_002365487.1, SO:0001217, UniParc:UPI0001B2B4B4, UniRef:UniRef100_A0A9P2JZ22, UniRef:UniRef50_A0A9P2JZ22, UniRef:UniRef90_A0A9P2JZ22
contig_1	1040903	1041265	+	PMCJLP_05215	13.9	10.0		RefSeq:WP_002358008.1, SO:0001217, UniParc:UPI00019C7402, UniRef:UniRef100_A0A1G1SEU0, UniRef:UniRef50_E2YVQ1, UniRef:UniRef90_S4CBY1
contig_1	1111383	1112465	+	PMCJLP_05575	42.3	9.0	PF01011.25|PQQ	PFAM:PF01011.25, RefSeq:WP_002357921.1, SO:0001217, UniParc:UPI000005C0D8, UniRef:UniRef100_A0A226YIY0, UniRef:UniRef50_A0A4V1G7Z3, UniRef:UniRef90_A0A226YIY0
contig_1	1113650	1113952	+	PMCJLP_05585	11.5	5.3		SO:0001217, UniParc:UPI0001B2B5E1, UniRef:UniRef100_A0A125W8K5, UniRef:UniRef50_A0A125W8K5, UniRef:UniRef90_A0A125W8K5
contig_1	1127697	1127792	+	PMCJLP_05650	3.5	9.3		SO:0001217, UniParc:UPI00019C6B39, UniRef:UniRef100_A0A1J6Z1P8, UniRef:UniRef50_A0A1J6Z1P8, UniRef:UniRef90_A0A1J6Z1P8
contig_1	1149295	1149966	+	PMCJLP_05745	24.9	5.5		SO:0001217, UniParc:UPI000005C0FA, UniRef:UniRef100_A0A640MIZ3, UniRef:UniRef50_R3I970, UniRef:UniRef90_R3I970
contig_1	1150030	1150137	+	PMCJLP_05750	4.0	11.1		SO:0001217, UniParc:UPI000005C0FB, UniRef:UniRef100_A0A1G1SEJ2, UniRef:UniRef50_A0A1G1SEJ2, UniRef:UniRef90_A0A1G1SEJ2
contig_1	1156642	1156848	+	PMCJLP_05790	7.5	9.5		RefSeq:WP_002357875.1, SO:0001217, UniParc:UPI000005C0FF, UniRef:UniRef100_A0A640MJ30, UniRef:UniRef50_A0A828QTV7, UniRef:UniRef90_A0A828QTV7
contig_1	1176153	1176383	+	PMCJLP_05875	9.1	10.1		RefSeq:WP_010711319.1, SO:0001217, UniParc:UPI0003309BA4, UniRef:UniRef100_UPI0003309BA4, UniRef:UniRef50_R3KL61, UniRef:UniRef90_A0A4U3MTT0
contig_1	1224523	1224702	+	PMCJLP_06135	6.9	10.0		RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	1245141	1245839	+	PMCJLP_06210	26.7	9.8		RefSeq:WP_002357786.1, SO:0001217, UniParc:UPI0001B1D9F7, UniRef:UniRef100_UPI0001B1D9F7, UniRef:UniRef50_UPI0001B1D9F7, UniRef:UniRef90_UPI0001B1D9F7
contig_1	1245865	1246563	+	PMCJLP_06215	23.7	10.1		SO:0001217, UniRef:UniRef50_A0A4U3M6A5, UniRef:UniRef90_UPI00032E089B
contig_1	1246560	1247267	+	PMCJLP_06220	27.0	9.6		RefSeq:WP_002365574.1, SO:0001217, UniParc:UPI0001B2B53E, UniRef:UniRef100_A0A125W2G5, UniRef:UniRef50_A0A125W2G5, UniRef:UniRef90_A0A125W2G5
contig_1	1247282	1247686	+	PMCJLP_06225	13.4	10.2		RefSeq:WP_002365575.1, SO:0001217, UniParc:UPI0001B2B53F, UniRef:UniRef100_A0A125W1T3, UniRef:UniRef50_A0A125W1T3, UniRef:UniRef90_A0A125W1T3
contig_1	1294046	1294357	-	PMCJLP_06435	12.2	9.4		RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	1386979	1387281	+	PMCJLP_06850	11.3	9.1		RefSeq:WP_002363933.1, SO:0001217, UniParc:UPI000005C209, UniRef:UniRef100_A0A226YIR1, UniRef:UniRef50_S4D842, UniRef:UniRef90_S4D842
contig_1	1425007	1425201	+	PMCJLP_07055	7.5	9.8		RefSeq:WP_002357574.1, SO:0001217, UniParc:UPI000005C232, UniRef:UniRef100_A0A1B4XNW2, UniRef:UniRef50_A0A1B4XNW2, UniRef:UniRef90_A0A1B4XNW2
contig_1	1521341	1522039	-	PMCJLP_07490	28.1	5.1		RefSeq:WP_002365705.1, SO:0001217, UniParc:UPI0001B2B70F, UniRef:UniRef100_A0A125W5U8, UniRef:UniRef50_S4BW71, UniRef:UniRef90_E2YUR3
contig_1	1687565	1687762	-	PMCJLP_08330	7.4	9.7		RefSeq:WP_002371962.1, SO:0001217, UniParc:UPI0001B2E24A, UniRef:UniRef100_A0A8S6XLB4, UniRef:UniRef50_A0A8S6XLB4, UniRef:UniRef90_A0A8S6XLB4
contig_1	1691079	1691366	-	PMCJLP_08355	11.1	9.0		SO:0001217, UniParc:UPI0001E1965B, UniRef:UniRef100_A0A5Q0ESU9, UniRef:UniRef50_A0A2P6BN48, UniRef:UniRef90_A0A5Q0ESU9
contig_1	1691393	1692085	-	PMCJLP_08360	25.1	8.5		RefSeq:WP_002391270.1, SO:0001217, UniParc:UPI0001D0CC96, UniRef:UniRef100_A0A9Q8TZR1, UniRef:UniRef50_A0A9P2K0J8, UniRef:UniRef90_A0A9P2K0J8
contig_1	1725984	1726340	+	PMCJLP_08520	14.2	4.8		RefSeq:WP_002365807.1, SO:0001217, UniParc:UPI0001A5BE0E, UniRef:UniRef100_A0A9Q7NI52, UniRef:UniRef50_A0A8S6XM11, UniRef:UniRef90_A0A8S6XM11
contig_1	1816667	1816846	+	PMCJLP_08945	7.0	9.2		RefSeq:WP_002383739.1, SO:0001217, UniParc:UPI00019C71D2, UniRef:UniRef100_A0A1Q1FVE3, UniRef:UniRef50_S4FLL7, UniRef:UniRef90_S4FLL7
contig_1	1818075	1818365	-	PMCJLP_08955	10.7	4.1		RefSeq:WP_002359936.1, SO:0001217, UniParc:UPI0001B1E02C, UniRef:UniRef100_A0A1G1SF24, UniRef:UniRef50_S0KEY0, UniRef:UniRef90_S4FTJ4
contig_1	1855254	1855457	-	PMCJLP_09085	8.0	5.2	PF04991.17|LicD	PFAM:PF04991.17, SO:0001217, UniParc:UPI00019F6DD7, UniRef:UniRef100_A0A125W3U2, UniRef:UniRef50_A0A125W3U2, UniRef:UniRef90_A0A125W3U2
contig_1	1906886	1907122	+	PMCJLP_09325	8.6	8.7		
contig_1	1951709	1951927	-	PMCJLP_09505	7.6	4.9		SO:0001217, UniParc:UPI00019F6CD8, UniRef:UniRef100_A0A1B4XQA3, UniRef:UniRef50_Q831X7, UniRef:UniRef90_Q831X7
contig_1	1959816	1961192	-	PMCJLP_09540	52.9	4.9		RefSeq:WP_002385773.1, SO:0001217, UniParc:UPI00019F6CD3, UniRef:UniRef100_A0A9P2LML1, UniRef:UniRef50_R3GVK0, UniRef:UniRef90_R3GVK0
contig_1	1976792	1978540	-	PMCJLP_09590	68.2	7.5		RefSeq:WP_002402565.1, SO:0001217, UniParc:UPI0001E19C87, UniRef:UniRef100_A0A125W294, UniRef:UniRef50_A0A125W294, UniRef:UniRef90_A0A125W294
contig_1	2071717	2071944	-	PMCJLP_10040	8.6	5.0		RefSeq:WP_002356649.1, SO:0001217, UniParc:UPI00019F6BDD, UniRef:UniRef100_A0A1J6XWS4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	2174423	2174599	+	PMCJLP_10530	6.8	10.2		RefSeq:WP_002356530.1, SO:0001217, UniParc:UPI000005C607, UniRef:UniRef100_X5NYD7, UniRef:UniRef50_A0A1E5KTQ8, UniRef:UniRef90_X5NYD7
contig_1	2181607	2181864	+	PMCJLP_10565	9.9	4.9		
contig_1	2417143	2417367	-	PMCJLP_11730	8.7	10.1		RefSeq:WP_002371406.1, SO:0001217, UniParc:UPI0001B2DE2C, UniRef:UniRef100_E2YST4, UniRef:UniRef50_Q839K3, UniRef:UniRef90_E2YST4
contig_1	2423184	2423285	+	PMCJLP_11750	3.7	6.0		
contig_1	2423287	2423595	+	PMCJLP_11755	11.6	9.5		RefSeq:WP_002371413.1, SO:0001217, UniParc:UPI0001B2DE30, UniRef:UniRef100_S4CF18, UniRef:UniRef50_S4CF18, UniRef:UniRef90_S4CF18
contig_1	2425263	2425730	-	PMCJLP_11775	18.4	6.5		RefSeq:WP_002380870.1, SO:0001217, UniParc:UPI0001B2F01C, UniRef:UniRef100_E2YSU3, UniRef:UniRef50_Q831I6, UniRef:UniRef90_Q831I6
contig_1	2435982	2436296	-	PMCJLP_11835	12.8	5.2		RefSeq:WP_002371431.1, SO:0001217, UniParc:UPI0001B2DE40, UniRef:UniRef100_UPI0001B2DE40, UniRef:UniRef50_S4C405, UniRef:UniRef90_S4C405
contig_1	2436695	2436883	+	PMCJLP_11845	7.3	5.2		RefSeq:WP_002371434.1, SO:0001217, UniParc:UPI0001B2DE42, UniRef:UniRef100_A0A9P2K0K9, UniRef:UniRef50_S4DAJ7, UniRef:UniRef90_S4DAJ7
contig_1	2437881	2438132	-	PMCJLP_11860	10.0	10.0		RefSeq:WP_002365227.1, SO:0001217, UniParc:UPI0001B2B5A2, UniRef:UniRef100_S4C4G5, UniRef:UniRef50_Q831G7, UniRef:UniRef90_Q831G7
contig_1	2446396	2446623	-	PMCJLP_11915	8.6	8.0		RefSeq:WP_002371725.1, SO:0001217, UniParc:UPI0001B2DE5C, UniRef:UniRef100_UPI0001B2DE5C, UniRef:UniRef50_A0A059N5S0, UniRef:UniRef90_A0A9P2JVF5
contig_1	2447199	2447450	+	PMCJLP_11925	10.0	9.4		SO:0001217, UniRef:UniRef50_E2YSX4, UniRef:UniRef90_E2YSX4
contig_1	2449089	2449376	-	PMCJLP_11940	11.3	9.3		SO:0001217, UniRef:UniRef50_A0A0M2A8L0, UniRef:UniRef90_A0A0M2A8L0
contig_1	2472851	2473075	-	PMCJLP_12050	8.3	8.6		RefSeq:WP_002355093.1, SO:0001217, UniParc:UPI000005C73D, UniRef:UniRef100_A0A1G1SAR4, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2529052	2529213	-	PMCJLP_12300	6.0	4.1		RefSeq:WP_002362811.1, SO:0001217, UniParc:UPI0001B257FE, UniRef:UniRef100_A0A8S6XSI9, UniRef:UniRef50_S6FT02, UniRef:UniRef90_S6FT02
contig_1	2540606	2540938	-	PMCJLP_12360	13.0	9.2		RefSeq:WP_002362797.1, SO:0001217, UniParc:UPI0001B257F1, UniRef:UniRef100_A0A8S6XCD4, UniRef:UniRef50_A0A8S6XCD4, UniRef:UniRef90_A0A8S6XCD4
contig_1	2621698	2621928	-	PMCJLP_12785	8.9	9.0		RefSeq:WP_002383277.1, SO:0001217, UniParc:UPI00019C6EB4, UniRef:UniRef100_A0A2S7M1A6, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2699447	2699641	-	PMCJLP_13135	7.7	4.2	PF04266.18|ASCH	PFAM:PF04266.18
contig_1	2712162	2712620	-	PMCJLP_13205	17.4	9.1		SO:0001217, UniRef:UniRef50_V7ZPS9, UniRef:UniRef90_V7ZPS9
contig_1	2712759	2713052	-	PMCJLP_13210	11.4	4.9		RefSeq:WP_002354892.1, SO:0001217, UniParc:UPI00017A5CC8, UniRef:UniRef100_A0A9P2JZG6, UniRef:UniRef50_A0A0S3KDN1, UniRef:UniRef90_A0A9P2JZG6
contig_1	2713062	2713361	-	PMCJLP_13215	11.5	4.7		RefSeq:WP_002365383.1, SO:0001217, UniParc:UPI0001B2B6AB, UniRef:UniRef100_A0A125W2X4, UniRef:UniRef50_W7DXV1, UniRef:UniRef90_A0A125W2X4
contig_2	7480	8073	+	PMCJLP_14205	23.9	6.2		RefSeq:WP_002414802.1, SO:0001217, UniParc:UPI000291023C, UniRef:UniRef100_R3JI56, UniRef:UniRef50_R3JI56, UniRef:UniRef90_A0A0M2AEX8
contig_2	8079	8567	+	PMCJLP_14210	19.1	8.2		RefSeq:WP_002412099.1, SO:0001217, UniParc:UPI000207A13C, UniRef:UniRef100_A0A4U4BR19, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_Q9F1H7
contig_2	12769	12954	+	PMCJLP_14255	7.2	4.8		RefSeq:WP_002368099.1, SO:0001217, UniParc:UPI00019C6F08, UniRef:UniRef100_A0A1J6Y4A7, UniRef:UniRef50_S4DKF5, UniRef:UniRef90_C7D533
contig_2	17438	17770	+	PMCJLP_14290	12.9	9.3		SO:0001217, UniParc:UPI0001FFC386, UniRef:UniRef100_A0A6B1XZZ9, UniRef:UniRef50_A0A0M2AFJ6, UniRef:UniRef90_A0A0M2AFJ6
contig_2	17819	17992	+	PMCJLP_14295	6.6	8.0		RefSeq:WP_002360758.1, SO:0001217, UniParc:UPI00019C6F10, UniRef:UniRef100_A0A9P2X6S4, UniRef:UniRef50_R3H6C4, UniRef:UniRef90_A0A125W692
contig_2	29597	29899	+	PMCJLP_14345	11.8	5.1		RefSeq:WP_002367825.1, SO:0001217, UniParc:UPI0001B2B9F7, UniRef:UniRef100_A0A7G7ITV0, UniRef:UniRef50_A0A1E5HD10, UniRef:UniRef90_A0A256BL68
contig_2	47555	47869	+	PMCJLP_14440	12.5	8.6		RefSeq:WP_002383634.1, SO:0001217, UniParc:UPI00019C6FE2, UniRef:UniRef100_A0A7H0FK55, UniRef:UniRef90_V7ZQ74
contig_3	1117	1326	-	PMCJLP_14495	8.1	4.8		SO:0001217, UniRef:UniRef50_UPI00044CD7E9
contig_3	4906	5640	-	PMCJLP_14515	27.7	9.4		SO:0001217, UniRef:UniRef50_F0PIK8, UniRef:UniRef90_F0PIK8
contig_3	10992	11315	-	PMCJLP_14540	12.4	4.6		SO:0001217, UniRef:UniRef50_F0PIK3, UniRef:UniRef90_F0PIK3
contig_3	11318	11617	-	PMCJLP_14545	11.1	4.1		RefSeq:WP_002358314.1, SO:0001217, UniParc:UPI00019F373D, UniRef:UniRef100_F0PIK2, UniRef:UniRef50_F0PIK2, UniRef:UniRef90_F0PIK2
contig_3	11979	12224	-	PMCJLP_14555	9.3	4.2		RefSeq:WP_033780783.1, SO:0001217, UniParc:UPI000451F9A5, UniRef:UniRef100_UPI0021D45480, UniRef:UniRef50_F0PIK0, UniRef:UniRef90_F0PIK0
contig_3	16077	16652	-	PMCJLP_14600	22.1	8.9		SO:0001217, UniRef:UniRef50_F0PIJ3, UniRef:UniRef90_F0PIJ3
contig_3	20612	20803	-	PMCJLP_14640	7.3	7.6		SO:0001217, UniParc:UPI00019F372B, UniRef:UniRef100_F0PII3, UniRef:UniRef50_F0PII3, UniRef:UniRef90_F0PII3
contig_3	23375	23653	-	PMCJLP_14665	10.6	4.1		RefSeq:WP_002369835.1, SO:0001217, UniParc:UPI0001B2BDF7, UniRef:UniRef100_F0PIH8, UniRef:UniRef50_R2NPZ3, UniRef:UniRef90_F0PIH8
contig_3	24891	25040	-	PMCJLP_14690	5.9	4.7		RefSeq:WP_010708496.1, SO:0001217, UniParc:UPI0001FF8C9D, UniRef:UniRef100_F0PIH3, UniRef:UniRef50_I6T3M0, UniRef:UniRef90_F0PIH3
contig_3	26196	27158	-	PMCJLP_14705	36.7	6.2		SO:0001217, UniRef:UniRef50_F0PIH0, UniRef:UniRef90_F0PIH0
contig_3	27305	27415	-	PMCJLP_14710	4.3	6.6		
contig_3	29873	30112	+	PMCJLP_14730	9.6	5.0		RefSeq:WP_174115961.1, SO:0001217, UniParc:UPI0015734ED2, UniRef:UniRef100_UPI0015734ED2, UniRef:UniRef50_UPI0015734ED2, UniRef:UniRef90_UPI0015734ED2
