#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2511072	2511296	-	FNCLAJ_12325	8.3	8.6		RefSeq:WP_002355093.1, SO:0001217, UniParc:UPI000005C73D, UniRef:UniRef100_A0A1G1SAR4, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2567273	2567434	-	FNCLAJ_12575	6.0	4.1		RefSeq:WP_002362811.1, SO:0001217, UniParc:UPI0001B257FE, UniRef:UniRef100_A0A8S6XSI9, UniRef:UniRef50_S6FT02, UniRef:UniRef90_S6FT02
contig_1	2578827	2579159	-	FNCLAJ_12635	13.0	9.2		RefSeq:WP_002362797.1, SO:0001217, UniParc:UPI0001B257F1, UniRef:UniRef100_A0A8S6XCD4, UniRef:UniRef50_A0A8S6XCD4, UniRef:UniRef90_A0A8S6XCD4
contig_1	2659918	2660148	-	FNCLAJ_13055	8.9	9.0		RefSeq:WP_002383277.1, SO:0001217, UniParc:UPI00019C6EB4, UniRef:UniRef100_A0A2S7M1A6, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2737667	2737861	-	FNCLAJ_13405	7.7	4.2	PF04266.18|ASCH	PFAM:PF04266.18
contig_1	2750382	2750840	-	FNCLAJ_13475	17.4	9.1		SO:0001217, UniRef:UniRef50_V7ZPS9, UniRef:UniRef90_V7ZPS9
contig_1	2750979	2751272	-	FNCLAJ_13480	11.4	4.9		RefSeq:WP_002354892.1, SO:0001217, UniParc:UPI00017A5CC8, UniRef:UniRef100_A0A9P2JZG6, UniRef:UniRef50_A0A0S3KDN1, UniRef:UniRef90_A0A9P2JZG6
contig_1	2751282	2751581	-	FNCLAJ_13485	11.5	4.7		RefSeq:WP_002365383.1, SO:0001217, UniParc:UPI0001B2B6AB, UniRef:UniRef100_A0A125W2X4, UniRef:UniRef50_W7DXV1, UniRef:UniRef90_A0A125W2X4
contig_2	9673	9951	+	FNCLAJ_14500	10.6	4.1		RefSeq:WP_002360909.1, SO:0001217, UniParc:UPI000188314E, UniRef:UniRef100_B6ZHR5, UniRef:UniRef50_R3HYX7, UniRef:UniRef90_B6ZHR5
contig_2	18323	18466	+	FNCLAJ_14555	5.5	10.1		RefSeq:WP_010730174.1, SO:0001217, UniParc:UPI0001883154, UniRef:UniRef100_C7D569, UniRef:UniRef50_C7D569, UniRef:UniRef90_C7D569
contig_2	20415	20948	+	FNCLAJ_14565	20.8	8.6		RefSeq:WP_002360815.1, SO:0001217, UniParc:UPI0001883156, UniRef:UniRef100_B6ZHS4, UniRef:UniRef50_R3KK87, UniRef:UniRef90_R3KK87
contig_2	28611	28799	+	FNCLAJ_14590	7.4	10.3		RefSeq:WP_002360822.1, SO:0001217, UniParc:UPI0001B1E1F5, UniRef:UniRef100_A0A6I4XVB5, UniRef:UniRef50_A0A6I4XVB5, UniRef:UniRef90_A0A6I4XVB5
contig_2	33996	34388	+	FNCLAJ_14630	15.2	6.3		RefSeq:WP_002360836.1, SO:0001217, UniParc:UPI000188311F, UniRef:UniRef100_B6ZHK4, UniRef:UniRef50_R3K5X1, UniRef:UniRef90_R3K5X1
contig_2	36518	38176	+	FNCLAJ_14640	64.8	4.2		RefSeq:WP_002360838.1, SO:0001217, UniParc:UPI0001883121, UniRef:UniRef100_B6ZHK6, UniRef:UniRef50_R3KK67, UniRef:UniRef90_R3KK67
contig_2	42529	42936	+	FNCLAJ_14675	16.1	5.0		RefSeq:WP_002370342.1, SO:0001217, UniParc:UPI0001B2BBFC, UniRef:UniRef100_UPI0001B2BBFC, UniRef:UniRef90_Q82YK2
contig_2	43468	43620	+	FNCLAJ_14685	6.0	10.0		RefSeq:WP_002360852.1, SO:0001217, UniParc:UPI0001883128, UniRef:UniRef100_E2YTW1, UniRef:UniRef50_S4C7F7, UniRef:UniRef90_S4C7F7
contig_2	44656	44901	+	FNCLAJ_14695	9.2	8.1		RefSeq:WP_002360855.1, SO:0001217, UniParc:UPI000188312B, UniRef:UniRef100_B6ZHL9, UniRef:UniRef50_A0A125W6L4, UniRef:UniRef90_B6ZHL9
contig_2	44955	45137	+	FNCLAJ_14700	7.0	10.2		RefSeq:WP_002360857.1, SO:0001217, UniParc:UPI0001716F79, UniRef:UniRef100_B1B1Z3, UniRef:UniRef50_A0A855UCJ6, UniRef:UniRef90_B1B1Z3
contig_2	61336	61578	+	FNCLAJ_14795	9.6	6.7		RefSeq:WP_002360881.1, SO:0001217, UniParc:UPI000188313B, UniRef:UniRef100_B6ZHP0, UniRef:UniRef50_A0A125W6W1, UniRef:UniRef90_B6ZHP0
contig_2	71162	71518	+	FNCLAJ_14845	13.3	9.5		RefSeq:WP_002360663.1, SO:0001217, UniParc:UPI0000059912, UniRef:UniRef100_B6ZHQ6, UniRef:UniRef50_R2RSC3, UniRef:UniRef90_B6ZHQ6
contig_3	7480	8073	+	FNCLAJ_14870	23.9	6.2		RefSeq:WP_002414802.1, SO:0001217, UniParc:UPI000291023C, UniRef:UniRef100_R3JI56, UniRef:UniRef50_R3JI56, UniRef:UniRef90_A0A0M2AEX8
contig_3	8079	8567	+	FNCLAJ_14875	19.1	8.2		RefSeq:WP_002412099.1, SO:0001217, UniParc:UPI000207A13C, UniRef:UniRef100_A0A4U4BR19, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_Q9F1H7
contig_3	12769	12954	+	FNCLAJ_14920	7.2	4.8		RefSeq:WP_002368099.1, SO:0001217, UniParc:UPI00019C6F08, UniRef:UniRef100_A0A1J6Y4A7, UniRef:UniRef50_S4DKF5, UniRef:UniRef90_C7D533
contig_3	17438	17770	+	FNCLAJ_14955	12.9	9.3		SO:0001217, UniParc:UPI0001FFC386, UniRef:UniRef100_A0A6B1XZZ9, UniRef:UniRef50_A0A0M2AFJ6, UniRef:UniRef90_A0A0M2AFJ6
