Ef-P20-208_CDS_0012	Ef-P10-208_CDS_0013
Ef-P20-208_CDS_0012	Ef-P16-208_CDS_0013
Ef-P10-208_CDS_0037	Ef-P10-208_CDS_0037
Ef-P16-208_CDS_0029	Ef-P16-208_CDS_0029
Ef-P16-208_CDS_0029	Ef-P10-208_CDS_0028
Ef-P16-208_CDS_0029	Ef-P20-208_CDS_0027
Ef-P20-208_CDS_0014	Ef-P20-208_CDS_0014
Ef-P20-208_CDS_0014	Ef-P10-208_CDS_0015
Ef-P20-208_CDS_0014	Ef-P16-208_CDS_0015
Ef-P16-208_CDS_0030	Ef-P16-208_CDS_0030
Ef-P16-208_CDS_0030	Ef-P10-208_CDS_0029
Ef-P20-208_CDS_0015	Ef-P20-208_CDS_0015
Ef-P20-208_CDS_0015	Ef-P10-208_CDS_0016
Ef-P20-208_CDS_0015	Ef-P16-208_CDS_0016
Ef-P16-208_CDS_0032	Ef-P16-208_CDS_0032
Ef-P16-208_CDS_0032	Ef-P10-208_CDS_0031
Ef-P16-208_CDS_0032	Ef-P20-208_CDS_0031
Ef-P16-208_CDS_0001	Ef-P16-208_CDS_0001
Ef-P16-208_CDS_0001	Ef-P20-208_CDS_0001
Ef-P16-208_CDS_0001	Ef-P10-208_CDS_0001
Ef-P16-208_CDS_0034	Ef-P16-208_CDS_0034
Ef-P16-208_CDS_0034	Ef-P20-208_CDS_0033
Ef-P16-208_CDS_0034	Ef-P10-208_CDS_0033
Ef-P20-208_CDS_0020	Ef-P20-208_CDS_0020
Ef-P20-208_CDS_0020	Ef-P16-208_CDS_0021
Ef-P20-208_CDS_0020	Ef-P10-208_CDS_0021
Ef-P16-208_CDS_0004	Ef-P16-208_CDS_0004
Ef-P16-208_CDS_0004	Ef-P20-208_CDS_0004
Ef-P16-208_CDS_0004	Ef-P10-208_CDS_0004
Ef-P16-208_CDS_0036	Ef-P16-208_CDS_0036
Ef-P16-208_CDS_0036	Ef-P20-208_CDS_0035
Ef-P16-208_CDS_0036	Ef-P10-208_CDS_0035
Ef-P16-208_CDS_0005	Ef-P16-208_CDS_0005
Ef-P16-208_CDS_0005	Ef-P20-208_CDS_0005
Ef-P16-208_CDS_0005	Ef-P10-208_CDS_0005
Ef-P16-208_CDS_0037	Ef-P16-208_CDS_0037
Ef-P16-208_CDS_0037	Ef-P20-208_CDS_0036
Ef-P16-208_CDS_0037	Ef-P10-208_CDS_0036
Ef-P10-208_CDS_0014	Ef-P10-208_CDS_0014
Ef-P10-208_CDS_0014	Ef-P20-208_CDS_0013
Ef-P10-208_CDS_0014	Ef-P16-208_CDS_0014
Ef-P16-208_CDS_0038	Ef-P16-208_CDS_0038
Ef-P16-208_CDS_0039	Ef-P16-208_CDS_0039
Ef-P16-208_CDS_0039	Ef-P20-208_CDS_0038
Ef-P16-208_CDS_0039	Ef-P10-208_CDS_0038
Ef-P16-208_CDS_0008	Ef-P16-208_CDS_0008
Ef-P16-208_CDS_0008	Ef-P10-208_CDS_0008
Ef-P16-208_CDS_0009	Ef-P16-208_CDS_0009
Ef-P16-208_CDS_0009	Ef-P20-208_CDS_0008
Ef-P16-208_CDS_0009	Ef-P10-208_CDS_0009
Ef-P16-208_CDS_0041	Ef-P16-208_CDS_0041
Ef-P16-208_CDS_0041	Ef-P20-208_CDS_0040
Ef-P16-208_CDS_0041	Ef-P10-208_CDS_0040
Ef-P20-208_CDS_0028	Ef-P20-208_CDS_0028
Ef-P10-208_CDS_0020	Ef-P10-208_CDS_0020
Ef-P10-208_CDS_0020	Ef-P16-208_CDS_0020
Ef-P10-208_CDS_0020	Ef-P20-208_CDS_0019
Ef-P16-208_CDS_0012	Ef-P16-208_CDS_0012
Ef-P16-208_CDS_0012	Ef-P20-208_CDS_0011
Ef-P16-208_CDS_0012	Ef-P10-208_CDS_0012
Ef-P20-208_CDS_0029	Ef-P20-208_CDS_0029
Ef-P10-208_CDS_0022	Ef-P10-208_CDS_0022
Ef-P10-208_CDS_0022	Ef-P20-208_CDS_0021
Ef-P20-208_CDS_0032	Ef-P20-208_CDS_0032
Ef-P20-208_CDS_0032	Ef-P16-208_CDS_0033
