hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
LIMHLO_07040	CI-8050	1348	304	cas1_I_II_III_IV_V_VI_8	6.4e-47	157.4	0.787	0.786	3	241
LIMHLO_07040	CI-8050	1348	304	cas1_I_II_III_IV_V_VI_1	2.9999999999999997e-47	158.4	0.991	0.914	5	282
LIMHLO_07040	CI-8050	1348	304	cas1_I_II_III_IV_V_VI_5	9.5e-87	287.8	0.996	0.905	3	277
LIMHLO_07045	CI-8050	1349	1150	cas9_II-A_II-B_II-C_3	1.3e-69	232.5	0.731	0.701	2	807
LIMHLO_07045	CI-8050	1349	1150	cas9_II-A_II-B_II-C_1	9.6e-127	421.7	0.954	0.666	2	767
LIMHLO_07090	CI-8050	1358	228	ShosTA__ShosT	6.5e-12	42.8	0.553	0.592	93	227
LIMHLO_07635	CI-8050	1466	274	Thoeris__ThsB_Global	2.4e-11	41.0	0.751	0.628	3	174
LIMHLO_07635	CI-8050	1466	274	SpbK__SpbK	7.9e-48	160.9	0.448	0.613	3	170
LIMHLO_07750	CI-8050	1488	335	RM_Type_II__Type_II_MTases_FAM_13	6.8e-10	35.3	0.424	0.704	63	298
LIMHLO_07750	CI-8050	1488	335	RM_Type_II__Type_II_MTases_FAM_33	6.6e-16	55.3	0.429	0.63	100	310
LIMHLO_07880	CI-8050	1514	374	SspBCDE__SspD	8.9e-06	22.5	0.433	0.356	5	137
LIMHLO_07890	CI-8050	1516	381	Dnd__DndA	1.5e-109	363.5	0.963	0.95	4	365
LIMHLO_08350	CI-8050	1606	868	Dodola__DolB	2.2999999999999998e-23	80.0	0.68	0.319	449	725
LIMHLO_08420	CI-8050	1620	923	DEDDh_I_II_III_IV_V_VI_1	1.9e-45	152.1	0.988	0.168	9	163
LIMHLO_08420	CI-8050	1620	923	csf4_IV-A_1	3e-50	168.7	0.895	0.68	259	886
LIMHLO_08435	CI-8050	1623	1451	DEDDh_I_II_III_IV_V_VI_1	2.6e-46	154.9	0.994	0.108	427	582
LIMHLO_08460	CI-8050	1628	411	Dnd__DndA	2.4e-45	152.3	0.865	0.835	24	366
LIMHLO_08790	CI-8050	1694	589	PsyrTA__PsyrT	4.4e-111	369.3	0.515	0.587	4	349
LIMHLO_09455	CI-8050	1824	869	recD_IV-D_1	4.1e-83	276.9	0.856	0.731	117	751
LIMHLO_09580	CI-8050	1849	1045	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4.2e-12	43.0	0.773	0.471	5	496
LIMHLO_09580	CI-8050	1849	1045	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2e-14	49.8	0.799	0.757	16	806
LIMHLO_09785	CI-8050	1890	177	DEDDh_I_II_III_IV_V_VI_1	1.9e-38	129.3	0.988	0.87	5	158
LIMHLO_11105	CI-8050	2149	156	Veles__VlsC1	3.1000000000000005e-36	121.9	0.966	0.962	3	152
LIMHLO_11105	CI-8050	2149	156	Veles__VlsC2	1.3e-36	123.1	0.973	0.962	4	153
LIMHLO_11310	CI-8050	2188	1192	Wadjet__JetC_I	2.8e-12	42.5	0.475	0.448	325	858
LIMHLO_11310	CI-8050	2188	1192	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	5.1e-14	49.4	0.791	0.408	1	486
LIMHLO_11845	CI-8050	2291	534	RM_Type_II__Type_II_MTases_FAM_16	8.3e-07	25.5	0.929	0.627	1	335
LIMHLO_11845	CI-8050	2291	534	RM_Type_II__Type_II_MTases_FAM_15	1.6e-09	34.4	0.951	0.64	4	345
LIMHLO_11845	CI-8050	2291	534	DISARM_2__drmMII	5.1e-29	98.6	0.461	0.341	1	182
LIMHLO_11845	CI-8050	2291	534	Druantia_II__DruM	4.8e-34	115.3	0.863	0.693	2	371
LIMHLO_11845	CI-8050	2291	534	RM_Type_II__Type_II_MTases_FAM_2	8.9e-35	117.6	0.965	0.64	2	343
LIMHLO_11845	CI-8050	2291	534	RM_Type_II__Type_II_MTases_FAM_0	2.9e-46	155.6	0.967	0.642	2	344
LIMHLO_11855	CI-8050	2293	649	AbiR__AbiRc	5.7e-114	379.0	0.722	0.969	4	632
LIMHLO_11860	CI-8050	2294	437	AbiR__AbiRb	5.3e-41	138.0	0.525	0.485	25	236
LIMHLO_12045	CI-8050	2329	186	Dpd__FolE	5.4e-53	176.5	0.978	0.946	8	183
LIMHLO_12110	CI-8050	2342	831	Dodola__DolB	1.4000000000000002e-25	87.3	0.437	0.213	495	671
LIMHLO_12430	CI-8050	2395	113	MazEF__MazF	2.4e-21	72.9	0.919	0.92	5	108
LIMHLO_12460	CI-8050	2400	374	Dodola__DolB	3.0000000000000004e-121	402.2	0.992	0.989	2	371
LIMHLO_12465	CI-8050	2401	241	Dodola__DolA	2e-64	215.1	0.977	0.996	1	240
LIMHLO_12470	CI-8050	2402	240	Thoeris__ThsB_Global	3.3e-16	56.9	0.544	0.446	82	188
LIMHLO_12470	CI-8050	2402	240	SpbK__SpbK	3.4999999999999997e-37	125.8	0.506	0.754	39	219
LIMHLO_12645	CI-8050	2437	704	Dodola__DolB	1.8000000000000002e-28	96.8	0.835	0.479	343	679
