#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	114751	115179	-	LOEDCI_00620	16.2	8.9		SO:0001217, UniRef:UniRef50_E2YW45, UniRef:UniRef90_E2YW45
contig_1	125768	125947	+	LOEDCI_00685	6.9	4.6		RefSeq:WP_002381345.1, SO:0001217, UniParc:UPI000005BCC6, UniRef:UniRef100_A0A640NC82, UniRef:UniRef50_A0A640NC82, UniRef:UniRef90_A0A640NC82
contig_1	275820	276710	+	LOEDCI_01550	35.2	9.8		RefSeq:WP_002355198.1, SO:0001217, UniParc:UPI0001A5BFAF, UniRef:UniRef100_A0A828QPG6, UniRef:UniRef50_S4F8F6, UniRef:UniRef90_S4F8F6
contig_1	279510	279647	+	LOEDCI_01570	4.9	7.7		RefSeq:WP_002355203.1, SO:0001217, UniParc:UPI00019F6D6D, UniRef:UniRef100_A0A1J6XW10, UniRef:UniRef50_A0A1J6XW10, UniRef:UniRef90_A0A1J6XW10
contig_1	423524	423823	+	LOEDCI_02250	11.4	5.7		SO:0001217, UniParc:UPI00019F6946, UniRef:UniRef100_A0A9P2HTY1, UniRef:UniRef50_A0A4U9XK71, UniRef:UniRef90_A0A9P2HTY1
contig_1	466867	467172	+	LOEDCI_02470	11.2	5.3		RefSeq:WP_002364917.1, SO:0001217, UniParc:UPI00019F33F4, UniRef:UniRef100_A0A1X2NVQ0, UniRef:UniRef50_A0A7X9RIJ6, UniRef:UniRef90_A0A7X9RIJ6
contig_1	467166	467693	+	LOEDCI_02475	20.6	4.9		RefSeq:WP_002363048.1, SO:0001217, UniParc:UPI00019F33F5, UniRef:UniRef100_A0A6I1LXS7, UniRef:UniRef50_A0A7X9RL06, UniRef:UniRef90_A0A6I1LXS7
contig_1	468288	468530	+	LOEDCI_02485	9.6	6.3		RefSeq:WP_002363049.1, SO:0001217, UniParc:UPI00019F33F7, UniRef:UniRef100_A0A9P2MG94, UniRef:UniRef50_A0A125W6W1, UniRef:UniRef90_A0A9P2MG94
contig_1	470530	470691	+	LOEDCI_02500	6.3	10.0		SO:0001217, UniRef:UniRef50_S4C3F9, UniRef:UniRef90_A0A828QUX5
contig_1	471645	471917	+	LOEDCI_02520	10.4	10.2		RefSeq:WP_002363055.1, SO:0001217, UniParc:UPI00019F33FD, UniRef:UniRef100_A0A9P2HQ72, UniRef:UniRef50_R3WS95, UniRef:UniRef90_A0A9P2G9K1
contig_1	471950	472387	-	LOEDCI_02525	16.2	6.1		RefSeq:WP_010729899.1, SO:0001217, UniParc:UPI00032E63AF, UniRef:UniRef100_UPI000330F659, UniRef:UniRef50_A0A828QWH5, UniRef:UniRef90_A0A828QWH5
contig_1	484261	484383	+	LOEDCI_02575	4.7	7.9		SO:0001217, UniParc:UPI00019F3407, UniRef:UniRef100_E2YYV5, UniRef:UniRef50_E2YYV5, UniRef:UniRef90_E2YYV5
contig_1	484528	485193	+	LOEDCI_02580	26.3	4.5		RefSeq:WP_010711388.1, SO:0001217, UniParc:UPI00032E4012, UniRef:UniRef100_A0A9P2GBQ0, UniRef:UniRef50_Q83Z90, UniRef:UniRef90_Q83Z90
contig_1	526990	527139	-	LOEDCI_02840	5.9	10.0		RefSeq:WP_002363111.1, SO:0001217, UniParc:UPI00019F34CB, UniRef:UniRef100_A0A9P2X5P9, UniRef:UniRef50_A0A366U591, UniRef:UniRef90_A0A059N374
contig_1	527700	527870	+	LOEDCI_02845	6.8	9.0		RefSeq:WP_002384869.1, SO:0001217, UniParc:UPI00019F34CD, UniRef:UniRef100_A0A9P2GBJ3, UniRef:UniRef50_R3JU11, UniRef:UniRef90_R3JU11
contig_1	552238	552564	-	LOEDCI_02975	12.3	5.1		RefSeq:WP_002381235.1, SO:0001217, UniParc:UPI0001B2B3AD, UniRef:UniRef100_A0A9P2NI06, UniRef:UniRef50_R3H3G3, UniRef:UniRef90_V7ZPU3
contig_1	552694	552972	+	LOEDCI_02980	11.1	5.2		SO:0001217, UniRef:UniRef50_E2YXJ8, UniRef:UniRef90_E2YXJ8
contig_1	611345	611536	+	LOEDCI_03265	7.3	4.5		RefSeq:WP_002366170.1, SO:0001217, UniParc:UPI000005BEF6, UniRef:UniRef100_A0A8S6XGD2, UniRef:UniRef50_S4C8I0, UniRef:UniRef90_S4C8I0
contig_1	698547	699275	+	LOEDCI_03645	26.1	9.2		
contig_1	727629	727877	+	LOEDCI_03810	9.2	9.2		RefSeq:WP_002388503.1, SO:0001217, UniParc:UPI0001B2B353, UniRef:UniRef100_A0A9P2MCT8, UniRef:UniRef50_S4CC02, UniRef:UniRef90_S4CC02
contig_1	748610	748840	+	LOEDCI_03910	9.0	8.9		RefSeq:WP_002355737.1, SO:0001217, UniParc:UPI000005BF82, UniRef:UniRef100_A0A640MS20, UniRef:UniRef50_V7ZJA2, UniRef:UniRef90_V7ZJA2
contig_1	784506	785186	+	LOEDCI_04055	26.0	9.3		SO:0001217, UniRef:UniRef50_A0A9P2P1V1, UniRef:UniRef90_A0A9P2P1V1
contig_1	788033	788275	+	LOEDCI_04070	9.2	9.3		SO:0001217, UniParc:UPI00019F39D9, UniRef:UniRef100_A0A9P2HT29, UniRef:UniRef50_A0A9P2HT29, UniRef:UniRef90_A0A9P2HT29
contig_1	822764	822988	+	LOEDCI_04255	8.4	5.1		RefSeq:WP_002355808.1, SO:0001217, UniParc:UPI000005BFC2, UniRef:UniRef100_A0A1B4XM85, UniRef:UniRef50_A0A1B4XM85, UniRef:UniRef90_A0A1B4XM85
contig_1	829531	829656	+	LOEDCI_04285	5.0	10.7		SO:0001217, UniRef:UniRef50_A0A2W4B268, UniRef:UniRef90_V7ZK61
contig_1	862363	862575	+	LOEDCI_04455	7.9	8.0		RefSeq:WP_002409301.1, SO:0001217, UniParc:UPI0001A5C050, UniRef:UniRef100_A0A828QNQ1, UniRef:UniRef50_A0A828QNQ1, UniRef:UniRef90_A0A828QNQ1
contig_1	862805	863131	+	LOEDCI_04460	12.7	4.7		SO:0001217, UniRef:UniRef50_UPI001A9AEA23
contig_1	863128	863373	+	LOEDCI_04465	9.5	9.5		RefSeq:WP_002409299.1, SO:0001217, UniParc:UPI0001F0CD53, UniRef:UniRef100_A0A6I4XUS3, UniRef:UniRef50_A0A6I4XUS3, UniRef:UniRef90_A0A6I4XUS3
contig_1	917074	917193	+	LOEDCI_04765	4.5	10.4		SO:0001217, UniParc:UPI000005C01F, UniRef:UniRef100_X5NW01, UniRef:UniRef50_V7ZRN6, UniRef:UniRef90_V7ZRN6
contig_1	935034	935147	+	LOEDCI_04840	4.0	9.1		
contig_1	962509	962769	-	LOEDCI_05010	9.7	5.0		RefSeq:WP_002363651.1, SO:0001217, UniParc:UPI0001B259EA, UniRef:UniRef100_A0A1J6XXB9, UniRef:UniRef50_S4BP43, UniRef:UniRef90_S4BP43
contig_1	977290	977436	-	LOEDCI_05075	5.4	9.8		RefSeq:WP_002384758.1, SO:0001217, UniParc:UPI00019F323E, UniRef:UniRef100_A0A1Q8J6D0, UniRef:UniRef50_A0A1Q8J6D0, UniRef:UniRef90_A0A1Q8J6D0
contig_1	984148	984411	+	LOEDCI_05110	10.1	5.6		RefSeq:WP_002388837.1, SO:0001217, UniParc:UPI0001A5C2E4, UniRef:UniRef100_A0A8S6XIT9, UniRef:UniRef50_S0J5N6, UniRef:UniRef90_S4C1B1
contig_1	989063	989452	+	LOEDCI_05140	15.2	5.0		RefSeq:WP_002358138.1, SO:0001217, UniParc:UPI00019F6B32, UniRef:UniRef100_A0A1B4XMM4, UniRef:UniRef50_A0A1B4XMM4, UniRef:UniRef90_A0A1B4XMM4
contig_1	989739	990044	+	LOEDCI_05155	11.8	4.8		RefSeq:WP_002358136.1, SO:0001217, UniParc:UPI000005C059, UniRef:UniRef100_A0A640MMY1, UniRef:UniRef50_A0A2P6BDP4, UniRef:UniRef90_A0A2P6BDP4
contig_1	1002801	1003094	-	LOEDCI_05210	11.6	10.2		RefSeq:WP_049091683.1, SO:0001217, UniParc:UPI000668BC71, UniRef:UniRef100_UPI000668BC71, UniRef:UniRef50_E2YVK6, UniRef:UniRef90_E2YVK6
contig_1	1012478	1012783	-	LOEDCI_05265	11.7	10.3		SO:0001217, UniParc:UPI000005C06D, UniRef:UniRef100_R3J8K8, UniRef:UniRef50_R3J8K8, UniRef:UniRef90_R3J8K8
contig_1	1045246	1045608	+	LOEDCI_05410	13.9	10.0		RefSeq:WP_002358008.1, SO:0001217, UniParc:UPI00019C7402, UniRef:UniRef100_A0A1G1SEU0, UniRef:UniRef50_E2YVQ1, UniRef:UniRef90_S4CBY1
contig_1	1047073	1047282	-	LOEDCI_05425	7.1	8.1	PF07722.17|Peptidase_C26	PFAM:PF07722.17
contig_1	1079836	1080162	+	LOEDCI_05590	12.7	9.8		
contig_1	1081684	1082277	+	LOEDCI_05605	23.5	9.3		RefSeq:WP_002363732.1, SO:0001217, UniParc:UPI000005C0B2, UniRef:UniRef100_A0A640MJ76, UniRef:UniRef50_A0A2Z6BHQ4, UniRef:UniRef90_A0A2Z6BHQ4
contig_1	1118931	1120013	+	LOEDCI_05805	42.3	9.0	PF01011.25|PQQ	PFAM:PF01011.25, RefSeq:WP_002409411.1, SO:0001217, UniParc:UPI0001F0D77B, UniRef:UniRef100_A0A828QS50, UniRef:UniRef50_A0A4V1G7Z3, UniRef:UniRef90_A0A226YIY0
contig_1	1135245	1135340	+	LOEDCI_05880	3.5	9.3		SO:0001217, UniParc:UPI00019C6B39, UniRef:UniRef100_A0A1J6Z1P8, UniRef:UniRef50_A0A1J6Z1P8, UniRef:UniRef90_A0A1J6Z1P8
contig_1	1156843	1157514	+	LOEDCI_05975	24.9	5.5		SO:0001217, UniParc:UPI000005C0FA, UniRef:UniRef100_A0A640MIZ3, UniRef:UniRef50_R3I970, UniRef:UniRef90_R3I970
contig_1	1157578	1157685	+	LOEDCI_05980	4.0	11.1		SO:0001217, UniParc:UPI000005C0FB, UniRef:UniRef100_A0A1G1SEJ2, UniRef:UniRef50_A0A1G1SEJ2, UniRef:UniRef90_A0A1G1SEJ2
contig_1	1162553	1162759	+	LOEDCI_06010	7.5	9.5		RefSeq:WP_002357875.1, SO:0001217, UniParc:UPI000005C0FF, UniRef:UniRef100_A0A640MJ30, UniRef:UniRef50_A0A828QTV7, UniRef:UniRef90_A0A828QTV7
contig_1	1182063	1182293	+	LOEDCI_06095	9.1	10.1		RefSeq:WP_010708660.1, SO:0001217, UniParc:UPI000330EA12, UniRef:UniRef100_UPI000330EA12, UniRef:UniRef50_R3KL61, UniRef:UniRef90_A0A4U3MTT0
contig_1	1183573	1183707	+	LOEDCI_06110	4.8	6.1		
contig_1	1230298	1230477	+	LOEDCI_06355	6.9	10.0		RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	1283428	1283739	-	LOEDCI_06570	12.1	7.8		RefSeq:WP_002389141.1, SO:0001217, UniParc:UPI0001A5C0DF, UniRef:UniRef100_A0A828QU61, UniRef:UniRef50_A0A828QU61, UniRef:UniRef90_A0A828QU61
contig_1	1290771	1291082	-	LOEDCI_06615	12.2	9.4		RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	1383855	1384157	+	LOEDCI_07040	11.4	9.1		RefSeq:WP_002374891.1, SO:0001217, UniParc:UPI0001A5BEE6, UniRef:UniRef100_A0A1G1SDU2, UniRef:UniRef50_S4D842, UniRef:UniRef90_S4D842
contig_1	1421881	1422075	+	LOEDCI_07245	7.5	9.8		RefSeq:WP_002357574.1, SO:0001217, UniParc:UPI000005C232, UniRef:UniRef100_A0A1B4XNW2, UniRef:UniRef50_A0A1B4XNW2, UniRef:UniRef90_A0A1B4XNW2
contig_1	1523674	1524372	-	LOEDCI_07720	28.2	5.1		RefSeq:WP_002364008.1, SO:0001217, UniParc:UPI0001A5C250, UniRef:UniRef100_A0A9P2HRH5, UniRef:UniRef50_S4BW71, UniRef:UniRef90_E2YUR3
contig_1	1683013	1683273	-	LOEDCI_08510	9.8	6.0		RefSeq:WP_002313174.1, SO:0001217, UniParc:UPI00019C6974, UniRef:UniRef100_A0A4U4CFB6, UniRef:UniRef50_A0A1Y3GZS1, UniRef:UniRef90_A0A1Y3GZS1
contig_1	1683480	1683569	-	LOEDCI_08515	3.3	4.8		SO:0001217, UniParc:UPI0002A1E89E, UniRef:UniRef100_A0A829FA45, UniRef:UniRef50_A0A829FA45, UniRef:UniRef90_A0A829FA45
contig_1	1697068	1697235	-	LOEDCI_08595	6.7	9.8		SO:0001217, UniParc:UPI0002F2EB54, UniRef:UniRef100_A0A0M2ABH1, UniRef:UniRef50_A0A0M2ABH1, UniRef:UniRef90_A0A0M2ABH1
contig_1	1713167	1713334	-	LOEDCI_08675	6.6	9.0		RefSeq:WP_002298811.1, SO:0001217, UniParc:UPI000005C34C, UniRef:UniRef100_A0A1J6XNY8, UniRef:UniRef50_A0A1J6XNY8, UniRef:UniRef90_A0A1J6XNY8
contig_1	1756544	1756900	+	LOEDCI_08885	14.1	4.7		RefSeq:WP_002357135.1, SO:0001217, UniParc:UPI000005C377, UniRef:UniRef100_A0A1B4XPP0, UniRef:UniRef50_A0A8S6XM11, UniRef:UniRef90_A0A8S6XM11
contig_1	1803619	1803744	+	LOEDCI_09130	4.8	6.5		RefSeq:WP_002357058.1, SO:0001217, UniParc:UPI00019F38E6, UniRef:UniRef100_A0A226YGA6, UniRef:UniRef50_A0A2S7M0K0, UniRef:UniRef90_A0A2S7M0K0
contig_1	1805699	1805944	-	LOEDCI_09145	9.3	9.5		SO:0001217, UniRef:UniRef50_R3KYS2, UniRef:UniRef90_R3KYS2
contig_1	1822913	1823233	-	LOEDCI_09260	12.1	8.7		RefSeq:WP_002389265.1, SO:0001217, UniParc:UPI0001A5BEFD, UniRef:UniRef100_A0A9P2MCV7, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_R3I0L8
contig_1	1823298	1823519	-	LOEDCI_09265	8.7	4.7		RefSeq:WP_002357027.1, SO:0001217, UniParc:UPI00019F3837, UniRef:UniRef100_A0A9P2MCE4, UniRef:UniRef50_A0A640NPT7, UniRef:UniRef90_A0A9P2MCE4
contig_1	1830757	1830990	-	LOEDCI_09300	9.1	9.4		RefSeq:WP_002389079.1, SO:0001217, UniParc:UPI0001A5BEF7, UniRef:UniRef100_A0A5Q0EWI4, UniRef:UniRef50_V5XNX7, UniRef:UniRef90_R3JGE9
contig_1	1837228	1837329	-	LOEDCI_09345	4.0	4.1		SO:0001217, UniParc:UPI0001BEF41B, UniRef:UniRef100_D2IYT7, UniRef:UniRef50_D2IYT7, UniRef:UniRef90_D2IYT7
contig_1	1837329	1837556	-	LOEDCI_09350	8.4	4.5		RefSeq:WP_002364220.1, SO:0001217, UniParc:UPI00019F3824, UniRef:UniRef100_A0A6B1XQL7, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_D2IYT6
contig_1	1837923	1838108	-	LOEDCI_09360	7.1	5.0		RefSeq:WP_002364222.1, SO:0001217, UniParc:UPI00019F3822, UniRef:UniRef100_A0A6B1XIE9, UniRef:UniRef50_D2IYT4, UniRef:UniRef90_A0A6B1XIE9
contig_1	1891600	1892292	-	LOEDCI_09640	25.9	6.2		RefSeq:WP_002359987.1, SO:0001217, UniParc:UPI0001B1E056, UniRef:UniRef100_A0A8I1FC38, UniRef:UniRef50_A0A8I1FC38, UniRef:UniRef90_A0A8I1FC38
contig_1	1902102	1902407	-	LOEDCI_09665	11.7	5.5		RefSeq:WP_002359982.1, SO:0001217, UniParc:UPI000005C40A, UniRef:UniRef100_A0A1Q1FVC4, UniRef:UniRef50_A0A1Q1FVC4, UniRef:UniRef90_A0A1Q1FVC4
contig_1	1902410	1902994	-	LOEDCI_09670	22.3	4.5		RefSeq:WP_002359981.1, SO:0001217, UniParc:UPI0001B1E052, UniRef:UniRef100_A0A8I1FA02, UniRef:UniRef50_A0A8I1FA02, UniRef:UniRef90_A0A8I1FA02
contig_1	1905214	1905429	-	LOEDCI_09690	8.0	5.9		RefSeq:WP_002359976.1, SO:0001217, UniParc:UPI000005C40F, UniRef:UniRef100_A0A1Q1FVB5, UniRef:UniRef50_A0A1Q1FVB5, UniRef:UniRef90_A0A1Q1FVB5
contig_1	1908368	1908676	-	LOEDCI_09710	11.6	5.0		RefSeq:WP_002359971.1, SO:0001217, UniParc:UPI000005C413, UniRef:UniRef100_A0A2T5D5B7, UniRef:UniRef50_A0A2T5D5B7, UniRef:UniRef90_A0A2T5D5B7
contig_1	1908673	1908852	-	LOEDCI_09715	7.0	7.9		RefSeq:WP_002359970.1, SO:0001217, UniParc:UPI000005C414, UniRef:UniRef100_A0A2T5D570, UniRef:UniRef50_A0A2T5D570, UniRef:UniRef90_A0A2T5D570
contig_1	1908870	1909199	-	LOEDCI_09720	11.6	4.5		RefSeq:WP_002359968.1, SO:0001217, UniParc:UPI000005C415, UniRef:UniRef100_A0A2T5D5B8, UniRef:UniRef50_A0A2T5D5B8, UniRef:UniRef90_A0A2T5D5B8
contig_1	1909219	1909800	-	LOEDCI_09725	22.3	5.2		RefSeq:WP_002359967.1, SO:0001217, UniParc:UPI000005C416, UniRef:UniRef100_A0A2S7M3J0, UniRef:UniRef50_A0A2S7M3J0, UniRef:UniRef90_A0A2S7M3J0
contig_1	1909784	1910314	-	LOEDCI_09730	19.7	5.1		RefSeq:WP_002359966.1, SO:0001217, UniParc:UPI000005C417, UniRef:UniRef100_A0A1Q1FV90, UniRef:UniRef50_A0A1Q1FV90, UniRef:UniRef90_A0A1Q1FV90
contig_1	1915877	1916077	-	LOEDCI_09770	7.6	6.2		RefSeq:WP_002359960.1, SO:0001217, UniParc:UPI000005C41E, UniRef:UniRef100_A0A855U591, UniRef:UniRef50_D2IYV2, UniRef:UniRef90_A0A059MYQ7
contig_1	1916645	1916962	-	LOEDCI_09780	12.3	5.4		RefSeq:WP_010714055.1, SO:0001217, UniParc:UPI000005C420, UniRef:UniRef100_A0A8B3RXM4, UniRef:UniRef50_A0A8B3RXM4, UniRef:UniRef90_A0A8B3RXM4
contig_1	1917697	1917921	-	LOEDCI_09790	8.7	4.1		RefSeq:WP_002399581.1, SO:0001217, UniParc:UPI000005C422, UniRef:UniRef100_A0A855UIW1, UniRef:UniRef50_S4BN75, UniRef:UniRef90_S4BS97, UniRef:UniRef90_UPI0001F0B609
contig_1	1917908	1918027	-	LOEDCI_09795	4.7	4.1		SO:0001217, UniParc:UPI000005C423, UniRef:UniRef100_A0A855UGE0, UniRef:UniRef50_A0A855UGE0, UniRef:UniRef90_A0A855UGE0
contig_1	1918011	1918223	-	LOEDCI_09800	8.0	5.4		RefSeq:WP_002399583.1, SO:0001217, UniParc:UPI000005C424, UniRef:UniRef100_A0A855UBR7, UniRef:UniRef50_A0A059MZ46, UniRef:UniRef90_A0A855UBR7
contig_1	1919090	1919440	-	LOEDCI_09810	13.7	5.5		RefSeq:WP_010714057.1, SO:0001217, UniParc:UPI000005C427, UniRef:UniRef100_A0A5Q0EUH8, UniRef:UniRef50_A0A242BYW8, UniRef:UniRef90_A0A5Q0EUH8
contig_1	1919452	1919784	-	LOEDCI_09815	13.1	10.0		RefSeq:WP_002399587.1, SO:0001217, UniParc:UPI000005C428, UniRef:UniRef100_A0A855U8Q8, UniRef:UniRef50_A0A855U8Q8, UniRef:UniRef90_A0A855U8Q8
contig_1	1923654	1923986	-	LOEDCI_09845	12.5	4.3		RefSeq:WP_010706514.1, SO:0001217, UniParc:UPI000005C42E, UniRef:UniRef100_A0A059MYG3, UniRef:UniRef50_R3KRM3, UniRef:UniRef90_A0A059MYG3
contig_1	1924009	1924299	-	LOEDCI_09850	11.3	5.8		RefSeq:WP_002399594.1, SO:0001217, UniParc:UPI000005C42F, UniRef:UniRef100_A0A8B3RXL5, UniRef:UniRef50_A0A8B3RXL5, UniRef:UniRef90_A0A8B3RXL5
contig_1	1924384	1924710	-	LOEDCI_09855	12.1	5.0		RefSeq:WP_002399595.1, SO:0001217, UniParc:UPI000005C430, UniRef:UniRef100_A0A855UGH6, UniRef:UniRef50_A0A855UGH6, UniRef:UniRef90_A0A855UGH6
contig_1	1924939	1925049	-	LOEDCI_09865	4.4	6.6		SO:0001217, UniParc:UPI000005C432, UniRef:UniRef100_A0A8B3RY79, UniRef:UniRef50_A0A8B3RY79, UniRef:UniRef90_A0A8B3RY79
contig_1	1925914	1926087	-	LOEDCI_09880	6.8	4.8		RefSeq:WP_002415790.1, SO:0001217, UniParc:UPI00027C8294, UniRef:UniRef100_A0A8B3RW58, UniRef:UniRef50_A0A8B3RW58, UniRef:UniRef90_A0A8B3RW58
contig_1	1932912	1933202	-	LOEDCI_09920	10.7	4.1		RefSeq:WP_002359936.1, SO:0001217, UniParc:UPI0001B1E02C, UniRef:UniRef100_A0A1G1SF24, UniRef:UniRef50_S0KEY0, UniRef:UniRef90_S4FTJ4
contig_1	2002369	2003004	-	LOEDCI_10215	22.9	4.9		
contig_1	2003015	2003188	-	LOEDCI_10220	6.6	4.8		RefSeq:WP_002369077.1, SO:0001217, UniParc:UPI0001A5C289, UniRef:UniRef100_A0A097BYC2, UniRef:UniRef50_A0A097BYC2, UniRef:UniRef90_A0A097BYC2
contig_1	2026816	2027181	-	LOEDCI_10385	14.0	9.3		
contig_1	2083216	2083434	-	LOEDCI_10685	7.6	4.9		SO:0001217, UniParc:UPI00019F6CD8, UniRef:UniRef100_A0A1B4XQA3, UniRef:UniRef50_Q831X7, UniRef:UniRef90_Q831X7
contig_1	2091323	2092696	-	LOEDCI_10720	52.8	4.9		SO:0001217, UniRef:UniRef50_R3GVK0, UniRef:UniRef90_R3GVK0
contig_1	2225100	2225327	-	LOEDCI_11380	8.5	5.0		RefSeq:WP_002362220.1, SO:0001217, UniParc:UPI000005C577, UniRef:UniRef100_A0A640MJT4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	2236844	2237167	-	LOEDCI_11455	12.8	4.9	PF05043.17|Mga	PFAM:PF05043.17
contig_1	2329115	2329291	+	LOEDCI_11880	6.8	10.2		RefSeq:WP_002356530.1, SO:0001217, UniParc:UPI000005C607, UniRef:UniRef100_X5NYD7, UniRef:UniRef50_A0A1E5KTQ8, UniRef:UniRef90_X5NYD7
contig_1	2422876	2423406	-	LOEDCI_12320	19.3	4.1		RefSeq:WP_010816172.1, SO:0001217, UniParc:UPI0002D28878, UniRef:UniRef100_A0A828QNP5, UniRef:UniRef50_A0A828QNP5, UniRef:UniRef90_A0A828QNP5
contig_1	2573656	2573880	-	LOEDCI_13085	8.3	8.6		RefSeq:WP_002355093.1, SO:0001217, UniParc:UPI000005C73D, UniRef:UniRef100_A0A1G1SAR4, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2671465	2671695	-	LOEDCI_13515	9.0	9.0		RefSeq:WP_002385239.1, SO:0001217, UniParc:UPI00019F325A, UniRef:UniRef100_A0A1Q1FXU8, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2688358	2688492	-	LOEDCI_13600	4.8	9.6		SO:0001217, UniParc:UPI0001CE5477, UniRef:UniRef100_A0A828QJZ8, UniRef:UniRef50_A0A059MX67, UniRef:UniRef90_A0A059MX67
contig_1	2826577	2827746	-	LOEDCI_14255	46.6	9.4		RefSeq:WP_010816210.1, SO:0001217, UniParc:UPI0002F29F07, UniRef:UniRef100_A0A1X3APR7, UniRef:UniRef50_A0A367CEZ6, UniRef:UniRef90_A0A1X3APR7
contig_1	2857246	2857527	+	LOEDCI_14380	10.4	10.0		SO:0001217, UniRef:UniRef50_UPI00069F5FB2
