#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	625220	625411	+	JEILEN_03255	7.3	4.5		RefSeq:WP_002366170.1, SO:0001217, UniParc:UPI000005BEF6, UniRef:UniRef100_A0A8S6XGD2, UniRef:UniRef50_S4C8I0, UniRef:UniRef90_S4C8I0
contig_1	747761	748009	+	JEILEN_03840	9.2	9.2		RefSeq:WP_002355713.1, SO:0001217, UniParc:UPI000005BF6C, UniRef:UniRef100_A0A1J6XK58, UniRef:UniRef50_S4CC02, UniRef:UniRef90_S4CC02
contig_1	767672	767902	+	JEILEN_03935	9.0	8.9		RefSeq:WP_002355737.1, SO:0001217, UniParc:UPI000005BF82, UniRef:UniRef100_A0A640MS20, UniRef:UniRef50_V7ZJA2, UniRef:UniRef90_V7ZJA2
contig_1	840756	840980	+	JEILEN_04260	8.4	5.1		RefSeq:WP_002355808.1, SO:0001217, UniParc:UPI000005BFC2, UniRef:UniRef100_A0A1B4XM85, UniRef:UniRef50_A0A1B4XM85, UniRef:UniRef90_A0A1B4XM85
contig_1	865177	865383	-	JEILEN_04370	7.6	5.0		
contig_1	865444	865578	-	JEILEN_04375	5.0	4.5		
contig_1	958201	958320	+	JEILEN_04870	4.5	10.4		SO:0001217, UniParc:UPI000005C01F, UniRef:UniRef100_X5NW01, UniRef:UniRef50_V7ZRN6, UniRef:UniRef90_V7ZRN6
contig_1	1001993	1002253	-	JEILEN_05100	9.8	5.7		RefSeq:WP_002401593.1, SO:0001217, UniParc:UPI0001F0DDC5, UniRef:UniRef100_A0A431H3X6, UniRef:UniRef50_S4BP43, UniRef:UniRef90_S4BP43
contig_1	1016771	1016917	-	JEILEN_05165	5.4	9.8		RefSeq:WP_002384758.1, SO:0001217, UniParc:UPI00019F323E, UniRef:UniRef100_A0A1Q8J6D0, UniRef:UniRef50_A0A1Q8J6D0, UniRef:UniRef90_A0A1Q8J6D0
contig_1	1023629	1023892	+	JEILEN_05200	10.1	5.6		RefSeq:WP_002388837.1, SO:0001217, UniParc:UPI0001A5C2E4, UniRef:UniRef100_A0A8S6XIT9, UniRef:UniRef50_S0J5N6, UniRef:UniRef90_S4C1B1
contig_1	1027779	1028168	+	JEILEN_05225	15.2	5.0		RefSeq:WP_002358138.1, SO:0001217, UniParc:UPI00019F6B32, UniRef:UniRef100_A0A1B4XMM4, UniRef:UniRef50_A0A1B4XMM4, UniRef:UniRef90_A0A1B4XMM4
contig_1	1028455	1028760	+	JEILEN_05240	11.8	4.8		RefSeq:WP_002378169.1, SO:0001217, UniParc:UPI0001B2EAD8, UniRef:UniRef100_A0A2Z6BHU7, UniRef:UniRef50_A0A2P6BDP4, UniRef:UniRef90_A0A2P6BDP4
contig_1	1041516	1041809	-	JEILEN_05295	11.6	10.2		RefSeq:WP_002358125.1, SO:0001217, UniParc:UPI000005C063, UniRef:UniRef100_A0A640MNA2, UniRef:UniRef50_E2YVK6, UniRef:UniRef90_E2YVK6
contig_1	1051154	1051330	+	JEILEN_05360	6.6	9.8		RefSeq:WP_162837300.1, SO:0001217, UniParc:UPI000301A1B7, UniRef:UniRef100_UPI000FDB88DA, UniRef:UniRef50_UPI0015722B11, UniRef:UniRef90_UPI0015722B11
contig_1	1051348	1051536	+	JEILEN_05365	7.5	4.9		RefSeq:WP_048960329.1, SO:0001217, UniParc:UPI000667888E, UniRef:UniRef100_UPI000667888E, UniRef:UniRef50_UPI0015587918, UniRef:UniRef90_UPI0015587918
contig_1	1052404	1052979	+	JEILEN_05380	22.5	6.5		RefSeq:WP_053089446.1, SO:0001217, UniParc:UPI00069DE6BC, UniRef:UniRef100_UPI00069DE6BC, UniRef:UniRef50_A0A097BY82, UniRef:UniRef90_A0A097BY82
contig_1	1062019	1062210	+	JEILEN_05430	7.4	8.0		RefSeq:WP_048960310.1, SO:0001217, UniParc:UPI0006678BDD, UniRef:UniRef100_UPI0006678BDD, UniRef:UniRef50_R2Y572, UniRef:UniRef90_UPI00115A61A2
contig_1	1062595	1062816	+	JEILEN_05440	8.5	5.0		RefSeq:WP_048960461.1, SO:0001217, UniParc:UPI000667A255, UniRef:UniRef100_UPI000667A255, UniRef:UniRef50_UPI00115ABDAD, UniRef:UniRef90_UPI00115ABDAD
contig_1	1062823	1063323	+	JEILEN_05445	19.6	6.2		RefSeq:WP_048960459.1, SO:0001217, UniParc:UPI000666FA75, UniRef:UniRef100_UPI000666FA75, UniRef:UniRef50_S1NGF5, UniRef:UniRef90_UPI000A1917E5
contig_1	1069711	1069986	+	JEILEN_05485	10.9	9.7		RefSeq:WP_048960445.1, SO:0001217, UniParc:UPI0006665761, UniRef:UniRef100_UPI0006665761, UniRef:UniRef50_A0A422HPW2, UniRef:UniRef90_UPI0021E62338
contig_1	1072337	1072642	+	JEILEN_05515	12.0	7.9		RefSeq:WP_048960433.1, SO:0001217, UniParc:UPI0006665C2B, UniRef:UniRef100_UPI0006665C2B, UniRef:UniRef50_A0A059N4B4, UniRef:UniRef90_UPI0006665C2B
contig_1	1090724	1091029	-	JEILEN_05615	11.7	10.3		SO:0001217, UniParc:UPI0001A5BCD5, UniRef:UniRef100_A0A2Z6BRP9, UniRef:UniRef50_R3J8K8, UniRef:UniRef90_R3J8K8
contig_1	1123491	1123853	+	JEILEN_05755	13.9	10.0		RefSeq:WP_002358008.1, SO:0001217, UniParc:UPI00019C7402, UniRef:UniRef100_A0A1G1SEU0, UniRef:UniRef50_E2YVQ1, UniRef:UniRef90_S4CBY1
contig_1	1158084	1158410	+	JEILEN_05930	12.7	9.8		
contig_1	1159932	1160525	+	JEILEN_05945	23.5	9.3		RefSeq:WP_002378200.1, SO:0001217, UniParc:UPI0001B2EB4A, UniRef:UniRef100_A0A8S6XHM4, UniRef:UniRef50_A0A2Z6BHQ4, UniRef:UniRef90_A0A2Z6BHQ4
contig_1	1197173	1198255	+	JEILEN_06145	42.3	8.8		SO:0001217, UniRef:UniRef50_A0A4V1G7Z3, UniRef:UniRef90_A0A226YIY0
contig_1	1213488	1213583	+	JEILEN_06220	3.5	9.3		SO:0001217, UniParc:UPI00019C6B39, UniRef:UniRef100_A0A1J6Z1P8, UniRef:UniRef50_A0A1J6Z1P8, UniRef:UniRef90_A0A1J6Z1P8
contig_1	1235085	1235756	+	JEILEN_06320	24.9	5.5		SO:0001217, UniParc:UPI000005C0FA, UniRef:UniRef100_A0A640MIZ3, UniRef:UniRef50_R3I970, UniRef:UniRef90_R3I970
contig_1	1235820	1235927	+	JEILEN_06325	4.0	11.1		SO:0001217, UniParc:UPI000005C0FB, UniRef:UniRef100_A0A1G1SEJ2, UniRef:UniRef50_A0A1G1SEJ2, UniRef:UniRef90_A0A1G1SEJ2
contig_1	1240972	1241178	+	JEILEN_06360	7.5	9.5		RefSeq:WP_002357875.1, SO:0001217, UniParc:UPI000005C0FF, UniRef:UniRef100_A0A640MJ30, UniRef:UniRef50_A0A828QTV7, UniRef:UniRef90_A0A828QTV7
contig_1	1260480	1260710	+	JEILEN_06445	9.1	10.2		RefSeq:WP_002401530.1, SO:0001217, UniParc:UPI0001F0DBC2, UniRef:UniRef100_A0A8F5IGD9, UniRef:UniRef50_R3KL61, UniRef:UniRef90_A0A4U3MTT0
contig_1	1283978	1284175	+	JEILEN_06595	7.9	8.8	PF00690.30|Cation_ATPase_N	PFAM:PF00690.30
contig_1	1308712	1308891	+	JEILEN_06715	6.9	10.0		RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	1321214	1321465	+	JEILEN_06770	9.2	8.0		RefSeq:WP_025187498.1, SO:0001217, UniParc:UPI00046C6449, UniRef:UniRef100_A0A6B1XHZ9, UniRef:UniRef50_A0A6B1XHZ9, UniRef:UniRef90_A0A6B1XHZ9
contig_1	1368032	1368343	-	JEILEN_06980	12.2	9.4		RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	1460507	1460809	+	JEILEN_07395	11.3	9.1		RefSeq:WP_002371168.1, SO:0001217, UniParc:UPI0001B2BF51, UniRef:UniRef100_A0A5Q0ERY9, UniRef:UniRef50_S4D842, UniRef:UniRef90_S4D842
contig_1	1498534	1498728	+	JEILEN_07600	7.5	9.8		RefSeq:WP_002357574.1, SO:0001217, UniParc:UPI000005C232, UniRef:UniRef100_A0A1B4XNW2, UniRef:UniRef50_A0A1B4XNW2, UniRef:UniRef90_A0A1B4XNW2
contig_1	1527726	1527884	-	JEILEN_07730	5.9	4.2		
contig_1	1600057	1600755	-	JEILEN_08085	28.2	5.1		RefSeq:WP_002357466.1, SO:0001217, UniParc:UPI0001B1D9C9, UniRef:UniRef100_A0A8F5EUM6, UniRef:UniRef50_S4BW71, UniRef:UniRef90_E2YUR3
contig_1	1752346	1752543	-	JEILEN_08855	7.4	9.7		RefSeq:WP_002371962.1, SO:0001217, UniParc:UPI0001B2E24A, UniRef:UniRef100_A0A8S6XLB4, UniRef:UniRef50_A0A8S6XLB4, UniRef:UniRef90_A0A8S6XLB4
contig_1	1755860	1756147	-	JEILEN_08880	11.1	9.0		SO:0001217, UniParc:UPI0001E1965B, UniRef:UniRef100_A0A5Q0ESU9, UniRef:UniRef50_A0A2P6BN48, UniRef:UniRef90_A0A5Q0ESU9
contig_1	1756174	1756866	-	JEILEN_08885	25.1	8.5		RefSeq:WP_002391270.1, SO:0001217, UniParc:UPI0001D0CC96, UniRef:UniRef100_A0A9Q8TZR1, UniRef:UniRef50_A0A9P2K0J8, UniRef:UniRef90_A0A9P2K0J8
contig_1	1767916	1768335	-	JEILEN_08945	15.8	10.2		SO:0001217, UniRef:UniRef50_UPI001560D3CE, UniRef:UniRef50_X5NUM2, UniRef:UniRef90_UPI001560D3CE, UniRef:UniRef90_X5NUM2
contig_1	1790876	1791232	+	JEILEN_09050	14.2	4.7		RefSeq:WP_002378424.1, SO:0001217, UniParc:UPI0001B2EBB6, UniRef:UniRef100_A0A8S6XM11, UniRef:UniRef50_A0A8S6XM11, UniRef:UniRef90_A0A8S6XM11
contig_1	1837352	1837477	+	JEILEN_09290	4.8	6.5		RefSeq:WP_002357058.1, SO:0001217, UniParc:UPI00019F38E6, UniRef:UniRef100_A0A226YGA6, UniRef:UniRef50_A0A2S7M0K0, UniRef:UniRef90_A0A2S7M0K0
contig_1	1839431	1839676	-	JEILEN_09305	9.3	9.5		SO:0001217, UniRef:UniRef50_R3KYS2, UniRef:UniRef90_R3KYS2
contig_1	1841951	1842091	-	JEILEN_09320	5.1	7.9		
contig_1	1861010	1861264	-	JEILEN_09445	9.9	8.0		SO:0001217, UniRef:UniRef50_A0A242D233, UniRef:UniRef90_A0A8S6XKC3
contig_1	1861264	1861458	-	JEILEN_09450	7.4	7.8		
contig_1	1861488	1862396	-	JEILEN_09455	34.7	8.2		RefSeq:WP_002378460.1, SO:0001217, UniParc:UPI0001B2EBF8, UniRef:UniRef100_A0A8S6XG57, UniRef:UniRef50_A0A8X8KKT2, UniRef:UniRef90_A0A8S6XG57
contig_1	1865696	1865896	-	JEILEN_09480	7.6	5.8		RefSeq:WP_002357010.1, SO:0001217, UniParc:UPI000005C3CA, UniRef:UniRef100_A0A2T5D508, UniRef:UniRef50_A0A125W3G0, UniRef:UniRef90_A0A125W3G0
contig_1	1867274	1867591	-	JEILEN_09495	12.0	4.3		RefSeq:WP_002357007.1, SO:0001217, UniParc:UPI00019F68FF, UniRef:UniRef100_A0A8S6XKD0, UniRef:UniRef50_A0A7H0FKY6, UniRef:UniRef90_A0A7H0FKY6
contig_1	1867820	1868365	+	JEILEN_09500	20.9	9.2		SO:0001217, UniRef:UniRef50_S4C8X8, UniRef:UniRef90_S4C8X8
contig_1	1868346	1868552	-	JEILEN_09505	7.5	6.0		SO:0001217, UniRef:UniRef50_A0A9P2G9P2, UniRef:UniRef90_A0A9P2G9P2
contig_1	1922135	1922827	-	JEILEN_09780	25.9	6.2		RefSeq:WP_002359987.1, SO:0001217, UniParc:UPI0001B1E056, UniRef:UniRef100_A0A8I1FC38, UniRef:UniRef50_A0A8I1FC38, UniRef:UniRef90_A0A8I1FC38
contig_1	1932637	1932942	-	JEILEN_09805	11.7	5.5		RefSeq:WP_002359982.1, SO:0001217, UniParc:UPI000005C40A, UniRef:UniRef100_A0A1Q1FVC4, UniRef:UniRef50_A0A1Q1FVC4, UniRef:UniRef90_A0A1Q1FVC4
contig_1	1932945	1933529	-	JEILEN_09810	22.3	4.5		RefSeq:WP_002359981.1, SO:0001217, UniParc:UPI0001B1E052, UniRef:UniRef100_A0A8I1FA02, UniRef:UniRef50_A0A8I1FA02, UniRef:UniRef90_A0A8I1FA02
contig_1	1935749	1935964	-	JEILEN_09830	8.0	5.9		RefSeq:WP_002359976.1, SO:0001217, UniParc:UPI000005C40F, UniRef:UniRef100_A0A1Q1FVB5, UniRef:UniRef50_A0A1Q1FVB5, UniRef:UniRef90_A0A1Q1FVB5
contig_1	1938903	1939211	-	JEILEN_09850	11.6	5.0		RefSeq:WP_002359971.1, SO:0001217, UniParc:UPI000005C413, UniRef:UniRef100_A0A2T5D5B7, UniRef:UniRef50_A0A2T5D5B7, UniRef:UniRef90_A0A2T5D5B7
contig_1	1939208	1939387	-	JEILEN_09855	7.0	7.9		RefSeq:WP_002359970.1, SO:0001217, UniParc:UPI000005C414, UniRef:UniRef100_A0A2T5D570, UniRef:UniRef50_A0A2T5D570, UniRef:UniRef90_A0A2T5D570
contig_1	1939405	1939734	-	JEILEN_09860	11.6	4.5		RefSeq:WP_002359968.1, SO:0001217, UniParc:UPI000005C415, UniRef:UniRef100_A0A2T5D5B8, UniRef:UniRef50_A0A2T5D5B8, UniRef:UniRef90_A0A2T5D5B8
contig_1	1939754	1940335	-	JEILEN_09865	22.3	5.2		RefSeq:WP_002359967.1, SO:0001217, UniParc:UPI000005C416, UniRef:UniRef100_A0A2S7M3J0, UniRef:UniRef50_A0A2S7M3J0, UniRef:UniRef90_A0A2S7M3J0
contig_1	1940319	1940849	-	JEILEN_09870	19.7	5.1		RefSeq:WP_002359966.1, SO:0001217, UniParc:UPI000005C417, UniRef:UniRef100_A0A1Q1FV90, UniRef:UniRef50_A0A1Q1FV90, UniRef:UniRef90_A0A1Q1FV90
contig_1	1946412	1946612	-	JEILEN_09910	7.6	6.2		RefSeq:WP_002359960.1, SO:0001217, UniParc:UPI000005C41E, UniRef:UniRef100_A0A855U591, UniRef:UniRef50_D2IYV2, UniRef:UniRef90_A0A059MYQ7
contig_1	1948493	1948843	-	JEILEN_09935	13.7	5.5		RefSeq:WP_010714057.1, SO:0001217, UniParc:UPI000005C427, UniRef:UniRef100_A0A5Q0EUH8, UniRef:UniRef50_A0A242BYW8, UniRef:UniRef90_A0A5Q0EUH8
contig_1	1948855	1949193	-	JEILEN_09940	13.4	10.0		SO:0001217, UniRef:UniRef50_A0A2S7M3F5, UniRef:UniRef90_A0A2S7M3F5
contig_1	1953063	1953395	-	JEILEN_09970	12.5	4.3		RefSeq:WP_010706514.1, SO:0001217, UniParc:UPI000005C42E, UniRef:UniRef100_A0A059MYG3, UniRef:UniRef50_R3KRM3, UniRef:UniRef90_A0A059MYG3
contig_1	1953418	1953708	-	JEILEN_09975	11.3	5.8		RefSeq:WP_002399594.1, SO:0001217, UniParc:UPI000005C42F, UniRef:UniRef100_A0A8B3RXL5, UniRef:UniRef50_A0A8B3RXL5, UniRef:UniRef90_A0A8B3RXL5
contig_1	1953793	1954119	-	JEILEN_09980	12.1	5.0		RefSeq:WP_002399595.1, SO:0001217, UniParc:UPI000005C430, UniRef:UniRef100_A0A855UGH6, UniRef:UniRef50_A0A855UGH6, UniRef:UniRef90_A0A855UGH6
contig_1	1954348	1954458	-	JEILEN_09990	4.4	6.6		SO:0001217, UniParc:UPI000005C432, UniRef:UniRef100_A0A8B3RY79, UniRef:UniRef50_A0A8B3RY79, UniRef:UniRef90_A0A8B3RY79
contig_1	1955323	1955496	-	JEILEN_10005	6.8	4.8		RefSeq:WP_002415790.1, SO:0001217, UniParc:UPI00027C8294, UniRef:UniRef100_A0A8B3RW58, UniRef:UniRef50_A0A8B3RW58, UniRef:UniRef90_A0A8B3RW58
contig_1	1957423	1957596	+	JEILEN_10030	6.4	6.0		
contig_1	1960911	1961090	+	JEILEN_10045	7.0	9.2		RefSeq:WP_002401818.1, SO:0001217, UniParc:UPI0001F0DC55, UniRef:UniRef100_A0A8S6XP33, UniRef:UniRef50_S4FLL7, UniRef:UniRef90_S4FLL7
contig_1	1962319	1962609	-	JEILEN_10055	10.7	4.1		RefSeq:WP_002356942.1, SO:0001217, UniParc:UPI00019F68A3, UniRef:UniRef100_A0A2Z6BUL8, UniRef:UniRef50_S0KEY0, UniRef:UniRef90_S4FTJ4
contig_1	2106162	2106380	-	JEILEN_10655	7.6	4.9		SO:0001217, UniParc:UPI00019F6CD8, UniRef:UniRef100_A0A1B4XQA3, UniRef:UniRef50_Q831X7, UniRef:UniRef90_Q831X7
contig_1	2114270	2115646	-	JEILEN_10690	53.0	4.9		RefSeq:WP_002415763.1, SO:0001217, UniParc:UPI00027C7CD8, UniRef:UniRef100_A0A8S6XA23, UniRef:UniRef50_R3GVK0, UniRef:UniRef90_R3GVK0
contig_1	2131846	2132472	-	JEILEN_10755	24.0	9.8		SO:0001217, UniRef:UniRef50_UPI00211B1BB0, UniRef:UniRef90_UPI00211B1BB0
contig_1	2140371	2140568	+	JEILEN_10795	7.5	9.5		
contig_1	2225599	2225826	-	JEILEN_11225	8.5	5.0		RefSeq:WP_002362220.1, SO:0001217, UniParc:UPI000005C577, UniRef:UniRef100_A0A640MJT4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	2341256	2341432	+	JEILEN_11750	6.8	10.2		RefSeq:WP_002356530.1, SO:0001217, UniParc:UPI000005C607, UniRef:UniRef100_X5NYD7, UniRef:UniRef50_A0A1E5KTQ8, UniRef:UniRef90_X5NYD7
contig_1	2421180	2421383	+	JEILEN_12110	7.9	9.8		SO:0001217, UniParc:UPI00254AC92E, UniRef:UniRef100_UPI00254AC92E, UniRef:UniRef50_UPI00254AC92E, UniRef:UniRef90_UPI00254AC92E
contig_1	2421870	2422259	-	JEILEN_12125	15.2	9.3		RefSeq:WP_002410143.1, SO:0001217, UniParc:UPI0001F0CD86, UniRef:UniRef100_R3HBP2, UniRef:UniRef50_R3HBP2, UniRef:UniRef90_R3HBP2
contig_1	2443120	2443488	-	JEILEN_12245	14.2	5.1		RefSeq:WP_053086780.1, SO:0001217, UniParc:UPI00069D6564, UniRef:UniRef100_UPI00069D6564, UniRef:UniRef50_A0A1E5GQS9, UniRef:UniRef90_UPI00215813EC
contig_1	2450775	2451536	-	JEILEN_12310	28.7	9.3		RefSeq:WP_102970100.1, SO:0001217, UniParc:UPI000C9E6027, UniRef:UniRef100_UPI000C9E6027, UniRef:UniRef50_D2IYU3, UniRef:UniRef90_D2IYU3
contig_1	2454765	2454866	-	JEILEN_12335	4.0	4.1		SO:0001217, UniRef:UniRef50_D2IYT7, UniRef:UniRef90_D2IYT7
contig_1	2454866	2455093	-	JEILEN_12340	8.4	4.5		RefSeq:WP_002364220.1, SO:0001217, UniParc:UPI00019F3824, UniRef:UniRef100_A0A6B1XQL7, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_D2IYT6
contig_1	2455473	2455658	-	JEILEN_12350	7.1	4.9		RefSeq:WP_002396620.1, SO:0001217, UniParc:UPI0001F0ADBD, UniRef:UniRef100_A0A9P2L6Y3, UniRef:UniRef50_D2IYT4, UniRef:UniRef90_A0A6B1XIE9
contig_1	2456406	2456609	-	JEILEN_12365	7.9	4.6		RefSeq:WP_010710742.1, SO:0001217, UniParc:UPI00032DC33E, UniRef:UniRef100_A0A9Q6GEZ9, UniRef:UniRef50_A0A7G7IMN5, UniRef:UniRef90_A0A9Q6GEZ9
contig_1	2545094	2545648	-	JEILEN_12865	21.4	4.7		SO:0001217, UniRef:UniRef50_UPI000DD3FFAF
contig_1	2548040	2548276	-	JEILEN_12895	8.8	5.2		RefSeq:WP_002372022.1, SO:0001217, UniParc:UPI0001B2DEEF, UniRef:UniRef100_A0A9P2LMQ1, UniRef:UniRef50_A0A1V8YP08, UniRef:UniRef90_R3I0L3
contig_1	2550480	2550800	-	JEILEN_12920	12.1	6.3		RefSeq:WP_010784641.1, SO:0001217, UniParc:UPI00033082A2, UniRef:UniRef100_A0A9P2L4A4, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_R3I0L8
contig_1	2556114	2556323	-	JEILEN_12950	7.7	4.9		RefSeq:WP_010823187.1, SO:0001217, UniParc:UPI00032FB53B, UniRef:UniRef100_UPI00032FB53B, UniRef:UniRef50_UPI000CF1FD29, UniRef:UniRef90_UPI000CF1FD29
