#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	951431	951643	+	CJHMOJ_04780	8.1	7.9		RefSeq:WP_010785545.1, SO:0001217, UniParc:UPI00032E6795, UniRef:UniRef100_S1R299, UniRef:UniRef50_S1R299, UniRef:UniRef90_S1R299
contig_1	951912	952382	+	CJHMOJ_04785	18.2	5.0		RefSeq:WP_010785546.1, SO:0001217, UniParc:UPI00032D6AC5, UniRef:UniRef100_UPI00032D6AC5, UniRef:UniRef50_S1R991, UniRef:UniRef90_S1R991
contig_1	952403	952909	+	CJHMOJ_04790	19.7	4.9		RefSeq:WP_010785547.1, SO:0001217, UniParc:UPI00032D9DBA, UniRef:UniRef100_S1RN79, UniRef:UniRef50_S1RN79, UniRef:UniRef90_S1RN79
contig_1	952906	953286	+	CJHMOJ_04795	14.3	4.5	PF13306.10|LRR_5	PFAM:PF13306.10, RefSeq:WP_010785548.1, SO:0001217, UniParc:UPI00032F5141, UniRef:UniRef100_S1R084, UniRef:UniRef50_S1R084, UniRef:UniRef90_S1R084
contig_1	953290	953847	+	CJHMOJ_04800	21.2	4.6		RefSeq:WP_010785549.1, SO:0001217, UniParc:UPI0003304A8E, UniRef:UniRef100_UPI0003304A8E, UniRef:UniRef50_S1RSA6, UniRef:UniRef90_S1RSA6
contig_1	954862	955365	+	CJHMOJ_04810	20.1	9.6		SO:0001217, UniRef:UniRef50_S1R089, UniRef:UniRef90_S1R089
contig_1	955533	955652	+	CJHMOJ_04815	4.4	11.3		
contig_1	962060	962842	-	CJHMOJ_04840	30.7	8.8		RefSeq:WP_010785557.1, SO:0001217, UniParc:UPI00032EE764, UniRef:UniRef100_S1R2B1, UniRef:UniRef50_R2XZR2, UniRef:UniRef90_S1R2B1
contig_1	962875	963336	-	CJHMOJ_04845	17.9	5.8		RefSeq:WP_010785558.1, SO:0001217, UniParc:UPI000331340D, UniRef:UniRef100_UPI000331340D, UniRef:UniRef50_S1R9A4, UniRef:UniRef90_S1R9A4
contig_1	963442	964275	-	CJHMOJ_04850	32.2	6.8		RefSeq:WP_010785559.1, SO:0001217, UniParc:UPI00032E6288, UniRef:UniRef100_S1RN92, UniRef:UniRef50_S1RN92, UniRef:UniRef90_S1RN92
contig_1	1007449	1007811	+	CJHMOJ_05050	13.9	10.0		RefSeq:WP_002358008.1, SO:0001217, UniParc:UPI00019C7402, UniRef:UniRef100_A0A1G1SEU0, UniRef:UniRef50_E2YVQ1, UniRef:UniRef90_S4CBY1
contig_1	1078004	1079086	+	CJHMOJ_05410	42.3	9.0	PF01011.25|PQQ	PFAM:PF01011.25, RefSeq:WP_002357921.1, SO:0001217, UniParc:UPI000005C0D8, UniRef:UniRef100_A0A226YIY0, UniRef:UniRef50_A0A4V1G7Z3, UniRef:UniRef90_A0A226YIY0
contig_1	1080271	1080573	+	CJHMOJ_05420	11.5	5.3		SO:0001217, UniParc:UPI0001B2B5E1, UniRef:UniRef100_A0A125W8K5, UniRef:UniRef50_A0A125W8K5, UniRef:UniRef90_A0A125W8K5
contig_1	1094319	1094414	+	CJHMOJ_05485	3.5	9.3		SO:0001217, UniParc:UPI00019C6B39, UniRef:UniRef100_A0A1J6Z1P8, UniRef:UniRef50_A0A1J6Z1P8, UniRef:UniRef90_A0A1J6Z1P8
contig_1	1115916	1116587	+	CJHMOJ_05585	24.9	5.5		SO:0001217, UniParc:UPI000005C0FA, UniRef:UniRef100_A0A640MIZ3, UniRef:UniRef50_R3I970, UniRef:UniRef90_R3I970
contig_1	1116651	1116758	+	CJHMOJ_05590	4.0	11.1		SO:0001217, UniParc:UPI000005C0FB, UniRef:UniRef100_A0A1G1SEJ2, UniRef:UniRef50_A0A1G1SEJ2, UniRef:UniRef90_A0A1G1SEJ2
contig_1	1123428	1123634	+	CJHMOJ_05630	7.5	9.5		RefSeq:WP_002357875.1, SO:0001217, UniParc:UPI000005C0FF, UniRef:UniRef100_A0A640MJ30, UniRef:UniRef50_A0A828QTV7, UniRef:UniRef90_A0A828QTV7
contig_1	1142939	1143169	+	CJHMOJ_05715	9.1	10.1		RefSeq:WP_010711319.1, SO:0001217, UniParc:UPI0003309BA4, UniRef:UniRef100_UPI0003309BA4, UniRef:UniRef50_R3KL61, UniRef:UniRef90_A0A4U3MTT0
contig_1	1191310	1191489	+	CJHMOJ_05975	6.9	10.0		RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	1211929	1212627	+	CJHMOJ_06050	26.7	9.8		RefSeq:WP_002357786.1, SO:0001217, UniParc:UPI0001B1D9F7, UniRef:UniRef100_UPI0001B1D9F7, UniRef:UniRef50_UPI0001B1D9F7, UniRef:UniRef90_UPI0001B1D9F7
contig_1	1212653	1213351	+	CJHMOJ_06055	23.8	10.1		RefSeq:WP_002357785.1, SO:0001217, UniParc:UPI00017A5C71, UniRef:UniRef100_UPI001E13F160, UniRef:UniRef50_A0A4U3M6A5, UniRef:UniRef90_A0A4U3M6A5
contig_1	1258926	1259237	-	CJHMOJ_06260	12.2	9.4		RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	1326268	1326633	+	CJHMOJ_06575	13.0	4.8	PF02746.20|MR_MLE_N	PFAM:PF02746.20, SO:0001217, UniRef:UniRef50_UPI001FCC2B24, UniRef:UniRef90_UPI001FCC2B24
contig_1	1351887	1352189	+	CJHMOJ_06680	11.3	9.1		RefSeq:WP_002363933.1, SO:0001217, UniParc:UPI000005C209, UniRef:UniRef100_A0A226YIR1, UniRef:UniRef50_S4D842, UniRef:UniRef90_S4D842
contig_1	1389900	1390094	+	CJHMOJ_06885	7.5	9.8		RefSeq:WP_002357574.1, SO:0001217, UniParc:UPI000005C232, UniRef:UniRef100_A0A1B4XNW2, UniRef:UniRef50_A0A1B4XNW2, UniRef:UniRef90_A0A1B4XNW2
contig_1	1486235	1486933	-	CJHMOJ_07320	28.1	5.1		RefSeq:WP_002365705.1, SO:0001217, UniParc:UPI0001B2B70F, UniRef:UniRef100_A0A125W5U8, UniRef:UniRef50_S4BW71, UniRef:UniRef90_E2YUR3
contig_1	1557548	1557700	+	CJHMOJ_07690	5.6	5.0		RefSeq:WP_244322233.1, SO:0001217, UniParc:UPI001FCA5009, UniRef:UniRef100_UPI001FCA5009, UniRef:UniRef50_UPI001CE30D22, UniRef:UniRef90_UPI001CE30D22
contig_1	1653340	1653537	-	CJHMOJ_08165	7.4	9.3		RefSeq:WP_010785579.1, SO:0001217, UniParc:UPI00030F365F, UniRef:UniRef100_UPI00030F365F, UniRef:UniRef50_A0A8S6XLB4, UniRef:UniRef90_A0A8S6XLB4
contig_1	1656854	1657141	-	CJHMOJ_08190	11.1	9.0		SO:0001217, UniParc:UPI0001E1965B, UniRef:UniRef100_A0A5Q0ESU9, UniRef:UniRef50_A0A2P6BN48, UniRef:UniRef90_A0A5Q0ESU9
contig_1	1657168	1657860	-	CJHMOJ_08195	25.1	8.5		RefSeq:WP_002391270.1, SO:0001217, UniParc:UPI0001D0CC96, UniRef:UniRef100_A0A9Q8TZR1, UniRef:UniRef50_A0A9P2K0J8, UniRef:UniRef90_A0A9P2K0J8
contig_1	1683463	1683645	-	CJHMOJ_08330	7.2	10.6		RefSeq:WP_160799072.1, SO:0001217, UniParc:UPI000B66BF74, UniRef:UniRef100_UPI000B66BF74, UniRef:UniRef50_X5NUL4, UniRef:UniRef90_UPI001027FB9E
contig_1	1691779	1692135	+	CJHMOJ_08365	14.2	4.8		RefSeq:WP_002365807.1, SO:0001217, UniParc:UPI0001A5BE0E, UniRef:UniRef100_A0A9Q7NI52, UniRef:UniRef50_A0A8S6XM11, UniRef:UniRef90_A0A8S6XM11
contig_1	1714348	1714476	-	CJHMOJ_08485	5.0	9.2		
contig_1	1739872	1739997	+	CJHMOJ_08620	4.8	6.5		RefSeq:WP_002364184.1, SO:0001217, UniParc:UPI000005C3A9, UniRef:UniRef100_A0A2S7M0K0, UniRef:UniRef50_A0A2S7M0K0, UniRef:UniRef90_A0A2S7M0K0
contig_1	1741979	1742203	-	CJHMOJ_08635	8.5	9.6		RefSeq:WP_010708354.1, SO:0001217, UniParc:UPI0001FFC25C, UniRef:UniRef100_A0A9P2PHU1, UniRef:UniRef50_R3KYS2, UniRef:UniRef90_R3KYS2
contig_1	1745559	1746101	-	CJHMOJ_08670	19.9	8.9		RefSeq:WP_002394570.1, SO:0001217, UniParc:UPI0001F0A785, UniRef:UniRef100_UPI0001F0A785, UniRef:UniRef50_A0A1X3AJN6, UniRef:UniRef90_UPI001CC9A3C8
contig_1	1759229	1759549	-	CJHMOJ_08750	12.1	9.0		RefSeq:WP_002380436.1, SO:0001217, UniParc:UPI000005C3BC, UniRef:UniRef100_A0A2T5D4Z3, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_R3I0L8
contig_1	1765326	1766042	-	CJHMOJ_08780	28.0	8.7		RefSeq:WP_095725266.1, SO:0001217, UniParc:UPI000BAE34AD, UniRef:UniRef100_UPI000BAE34AD, UniRef:UniRef50_A0A6I4XUI9, UniRef:UniRef90_A0A6I4XUI9
contig_1	1773639	1773740	-	CJHMOJ_08835	4.0	4.1		SO:0001217, UniParc:UPI0001BEF41B, UniRef:UniRef100_D2IYT7, UniRef:UniRef50_D2IYT7, UniRef:UniRef90_D2IYT7
contig_1	1773740	1773967	-	CJHMOJ_08840	8.4	4.5		RefSeq:WP_002364220.1, SO:0001217, UniParc:UPI00019F3824, UniRef:UniRef100_A0A6B1XQL7, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_D2IYT6
contig_1	1774334	1774519	-	CJHMOJ_08850	7.1	5.0		RefSeq:WP_002364222.1, SO:0001217, UniParc:UPI00019F3822, UniRef:UniRef100_A0A6B1XIE9, UniRef:UniRef50_D2IYT4, UniRef:UniRef90_A0A6B1XIE9
contig_1	1824084	1824263	+	CJHMOJ_09090	7.0	9.2		RefSeq:WP_002383739.1, SO:0001217, UniParc:UPI00019C71D2, UniRef:UniRef100_A0A1Q1FVE3, UniRef:UniRef50_S4FLL7, UniRef:UniRef90_S4FLL7
contig_1	1825492	1825782	-	CJHMOJ_09100	10.7	4.1		RefSeq:WP_002359936.1, SO:0001217, UniParc:UPI0001B1E02C, UniRef:UniRef100_A0A1G1SF24, UniRef:UniRef50_S0KEY0, UniRef:UniRef90_S4FTJ4
contig_1	1862671	1862874	-	CJHMOJ_09230	8.0	5.2	PF04991.17|LicD	PFAM:PF04991.17, SO:0001217, UniParc:UPI00019F6DD7, UniRef:UniRef100_A0A125W3U2, UniRef:UniRef50_A0A125W3U2, UniRef:UniRef90_A0A125W3U2
contig_1	1914303	1914539	+	CJHMOJ_09470	8.6	8.7		
contig_1	1959127	1959345	-	CJHMOJ_09650	7.6	4.9		SO:0001217, UniParc:UPI00019F6CD8, UniRef:UniRef100_A0A1B4XQA3, UniRef:UniRef50_Q831X7, UniRef:UniRef90_Q831X7
contig_1	1967234	1968610	-	CJHMOJ_09685	52.9	4.9		RefSeq:WP_002385773.1, SO:0001217, UniParc:UPI00019F6CD3, UniRef:UniRef100_A0A9P2LML1, UniRef:UniRef50_R3GVK0, UniRef:UniRef90_R3GVK0
contig_1	1984210	1985958	-	CJHMOJ_09740	68.3	7.1		RefSeq:WP_095725275.1, SO:0001217, UniParc:UPI000BAE3A2A, UniRef:UniRef100_UPI000BAE3A2A, UniRef:UniRef50_A0A125W294, UniRef:UniRef90_A0A125W294
contig_1	2032963	2033334	-	CJHMOJ_09980	13.6	4.9	PF19200.4|MupG_N	PFAM:PF19200.4
contig_1	2079133	2079360	-	CJHMOJ_10205	8.6	5.0		RefSeq:WP_002356649.1, SO:0001217, UniParc:UPI00019F6BDD, UniRef:UniRef100_A0A1J6XWS4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	2149780	2150220	-	CJHMOJ_10525	17.2	4.6	PF00625.25|Guanylate_kin	PFAM:PF00625.25
contig_1	2181834	2182010	+	CJHMOJ_10690	6.8	10.2		RefSeq:WP_002356530.1, SO:0001217, UniParc:UPI000005C607, UniRef:UniRef100_X5NYD7, UniRef:UniRef50_A0A1E5KTQ8, UniRef:UniRef90_X5NYD7
contig_1	2343685	2344197	-	CJHMOJ_11485	18.6	7.9		RefSeq:WP_002393813.1, SO:0001217, UniParc:UPI0001F0AD13, UniRef:UniRef100_UPI0001F0AD13, UniRef:UniRef50_A0A125W6E8, UniRef:UniRef90_A0A125W6E8
contig_1	2362639	2362872	-	CJHMOJ_11605	9.0	9.1		RefSeq:WP_002402362.1, SO:0001217, UniParc:UPI0001E196DE, UniRef:UniRef100_A0A125W4N1, UniRef:UniRef50_A0A125W4N1, UniRef:UniRef90_A0A125W4N1
contig_1	2363137	2363331	-	CJHMOJ_11615	7.1	4.1		RefSeq:WP_002402360.1, SO:0001217, UniParc:UPI0001E196DC, UniRef:UniRef100_A0A125W4X6, UniRef:UniRef50_E2YUS6, UniRef:UniRef90_E2YUS6
contig_1	2366867	2367136	-	CJHMOJ_11660	9.6	9.8		RefSeq:WP_095725299.1, SO:0001217, UniParc:UPI000BAE412F, UniRef:UniRef100_UPI000BAE412F, UniRef:UniRef50_Q830F0, UniRef:UniRef90_Q830F0
contig_1	2370741	2370995	+	CJHMOJ_11685	9.5	4.9		RefSeq:WP_002393052.1, SO:0001217, UniParc:UPI0001F0B297, UniRef:UniRef100_A0A8B3RSE6, UniRef:UniRef50_A0A8B3RSE6, UniRef:UniRef90_A0A8B3RSE6
contig_1	2370970	2371188	-	CJHMOJ_11690	8.7	6.6		RefSeq:WP_002370011.1, SO:0001217, UniParc:UPI0001B2BC2F, UniRef:UniRef100_A0A8B3RTC9, UniRef:UniRef50_A0A8B3RTC9, UniRef:UniRef90_A0A8B3RTC9
contig_1	2371292	2371516	-	CJHMOJ_11700	8.4	4.6		RefSeq:WP_002370012.1, SO:0001217, UniParc:UPI000005C6C5, UniRef:UniRef100_A0A2R6U3C5, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_A0A4U4W335
contig_1	2469946	2470170	-	CJHMOJ_12225	8.3	8.6		RefSeq:WP_002355093.1, SO:0001217, UniParc:UPI000005C73D, UniRef:UniRef100_A0A1G1SAR4, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2526147	2526308	-	CJHMOJ_12475	6.0	4.1		RefSeq:WP_002362811.1, SO:0001217, UniParc:UPI0001B257FE, UniRef:UniRef100_A0A8S6XSI9, UniRef:UniRef50_S6FT02, UniRef:UniRef90_S6FT02
contig_1	2537305	2537637	-	CJHMOJ_12535	13.0	9.2		RefSeq:WP_002362797.1, SO:0001217, UniParc:UPI0001B257F1, UniRef:UniRef100_A0A8S6XCD4, UniRef:UniRef50_A0A8S6XCD4, UniRef:UniRef90_A0A8S6XCD4
contig_1	2618396	2618626	-	CJHMOJ_12955	8.9	9.0		RefSeq:WP_002383277.1, SO:0001217, UniParc:UPI00019C6EB4, UniRef:UniRef100_A0A2S7M1A6, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2709719	2710177	-	CJHMOJ_13385	17.4	9.1		SO:0001217, UniRef:UniRef50_V7ZPS9, UniRef:UniRef90_V7ZPS9
contig_1	2710316	2710609	-	CJHMOJ_13390	11.4	4.9		RefSeq:WP_002354892.1, SO:0001217, UniParc:UPI00017A5CC8, UniRef:UniRef100_A0A9P2JZG6, UniRef:UniRef50_A0A0S3KDN1, UniRef:UniRef90_A0A9P2JZG6
contig_1	2710619	2710918	-	CJHMOJ_13395	11.5	4.7		RefSeq:WP_002365383.1, SO:0001217, UniParc:UPI0001B2B6AB, UniRef:UniRef100_A0A125W2X4, UniRef:UniRef50_W7DXV1, UniRef:UniRef90_A0A125W2X4
contig_2	2	433	+	CJHMOJ_14275	16.5	5.8		SO:0001217, UniRef:UniRef50_A0A8S6XF78, UniRef:UniRef90_A0A8S6XF78
contig_2	9462	9551	+	CJHMOJ_14320	3.3	9.0		
contig_2	9816	9941	+	CJHMOJ_14325	5.1	10.2		SO:0001217, UniRef:UniRef50_UPI001F00A5F9, UniRef:UniRef90_UPI001F00A5F9
contig_2	16139	16726	+	CJHMOJ_14350	22.6	4.9		RefSeq:WP_010830316.1, SO:0001217, UniParc:UPI0003306C9B, UniRef:UniRef100_UPI001CCA93B9, UniRef:UniRef50_UPI001E28F1D9, UniRef:UniRef90_UPI001E28F1D9
contig_2	17471	17758	+	CJHMOJ_14360	11.5	7.9		RefSeq:WP_048942667.1, SO:0001217, UniParc:UPI0003154D3C, UniRef:UniRef100_UPI0003154D3C, UniRef:UniRef90_V7ZQ74
contig_2	42772	43260	+	CJHMOJ_14455	19.1	8.5		RefSeq:WP_002368088.1, SO:0001217, UniParc:UPI0001E1968B, UniRef:UniRef100_A0A9Q8VM92, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_Q9F1H7
contig_2	51997	52329	+	CJHMOJ_14530	12.9	9.4		SO:0001217, UniRef:UniRef50_A0A0M2AFJ6, UniRef:UniRef90_A0A0M2AFJ6
contig_2	52378	52551	+	CJHMOJ_14535	6.6	9.4		RefSeq:WP_002387967.1, SO:0001217, UniParc:UPI0001B2B163, UniRef:UniRef100_UPI0001B2B163, UniRef:UniRef50_R3H6C4, UniRef:UniRef90_UPI000A8A5E64
contig_2	52646	52771	+	CJHMOJ_14540	4.8	9.4		
contig_2	53290	53418	-	CJHMOJ_14545	4.9	9.5		SO:0001217, UniRef:UniRef50_V7ZS27, UniRef:UniRef90_V7ZS27
contig_2	60773	60940	-	CJHMOJ_14590	6.2	8.8		
contig_3	38257	38442	-	CJHMOJ_14830	7.2	7.9		RefSeq:WP_126262323.1, SO:0001217, UniParc:UPI000F809F9C, UniRef:UniRef100_UPI000F809F9C, UniRef:UniRef50_S4DKF5, UniRef:UniRef90_S4DKF5
contig_3	39828	39959	+	CJHMOJ_14840	5.0	5.2		RefSeq:WP_000159353.1, SO:0001217, UniParc:UPI00000BD084, UniRef:UniRef100_Q8VT22, UniRef:UniRef50_Q8VT22, UniRef:UniRef90_Q8VT22
contig_3	39970	41262	+	CJHMOJ_14845	48.8	9.3		SO:0001217, UniRef:UniRef50_E2YYK9, UniRef:UniRef90_S4C1Y5
contig_4	5716	6450	-	CJHMOJ_14895	27.7	9.5		RefSeq:WP_002358321.1, SO:0001217, UniParc:UPI00019F3743, UniRef:UniRef100_F0PIK8, UniRef:UniRef50_F0PIK8, UniRef:UniRef90_F0PIK8
contig_4	11802	12125	-	CJHMOJ_14920	12.4	4.4		RefSeq:WP_198764559.1, SO:0001217, UniParc:UPI0018E84C06, UniRef:UniRef100_UPI0018E84C06, UniRef:UniRef50_F0PIK3, UniRef:UniRef90_F0PIK3
contig_4	12128	12427	-	CJHMOJ_14925	11.1	4.1		RefSeq:WP_002358314.1, SO:0001217, UniParc:UPI00019F373D, UniRef:UniRef100_F0PIK2, UniRef:UniRef50_F0PIK2, UniRef:UniRef90_F0PIK2
contig_4	16875	17450	-	CJHMOJ_14975	22.1	8.6		RefSeq:WP_002358302.1, SO:0001217, UniParc:UPI0001B1DE89, UniRef:UniRef100_F0PIJ3, UniRef:UniRef50_F0PIJ3, UniRef:UniRef90_F0PIJ3
contig_4	22626	22817	-	CJHMOJ_15010	7.3	7.6		SO:0001217, UniParc:UPI00019F372B, UniRef:UniRef100_F0PII3, UniRef:UniRef50_F0PII3, UniRef:UniRef90_F0PII3
contig_4	26530	26679	-	CJHMOJ_15050	5.9	4.7		SO:0001217, UniRef:UniRef50_I6T3M0, UniRef:UniRef90_F0PIH3
