#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1845175	1845270	-	FHNNJA_08930	3.5	9.3		SO:0001217, UniParc:UPI00019C6B39, UniRef:UniRef100_A0A1J6Z1P8, UniRef:UniRef50_A0A1J6Z1P8, UniRef:UniRef90_A0A1J6Z1P8
contig_1	1860503	1861585	-	FHNNJA_09005	42.3	9.0	PF01011.25|PQQ	PFAM:PF01011.25, RefSeq:WP_002357921.1, SO:0001217, UniParc:UPI000005C0D8, UniRef:UniRef100_A0A226YIY0, UniRef:UniRef50_A0A4V1G7Z3, UniRef:UniRef90_A0A226YIY0
contig_1	1950873	1951235	-	FHNNJA_09460	13.9	10.0		RefSeq:WP_002358008.1, SO:0001217, UniParc:UPI00019C7402, UniRef:UniRef100_A0A1G1SEU0, UniRef:UniRef50_E2YVQ1, UniRef:UniRef90_S4CBY1
contig_1	1983698	1984003	+	FHNNJA_09605	11.7	10.3		SO:0001217, UniParc:UPI0001A5BCD5, UniRef:UniRef100_A0A2Z6BRP9, UniRef:UniRef50_R3J8K8, UniRef:UniRef90_R3J8K8
contig_1	1993529	1993822	+	FHNNJA_09670	11.6	10.2		RefSeq:WP_002358125.1, SO:0001217, UniParc:UPI000005C063, UniRef:UniRef100_A0A640MNA2, UniRef:UniRef50_E2YVK6, UniRef:UniRef90_E2YVK6
contig_1	2006330	2006635	-	FHNNJA_09725	11.8	4.8		RefSeq:WP_002358136.1, SO:0001217, UniParc:UPI000005C059, UniRef:UniRef100_A0A640MMY1, UniRef:UniRef50_A0A2P6BDP4, UniRef:UniRef90_A0A2P6BDP4
contig_1	2006922	2007311	-	FHNNJA_09740	15.2	5.0		RefSeq:WP_002358138.1, SO:0001217, UniParc:UPI00019F6B32, UniRef:UniRef100_A0A1B4XMM4, UniRef:UniRef50_A0A1B4XMM4, UniRef:UniRef90_A0A1B4XMM4
contig_1	2011962	2012225	-	FHNNJA_09770	10.1	5.6		RefSeq:WP_002388837.1, SO:0001217, UniParc:UPI0001A5C2E4, UniRef:UniRef100_A0A8S6XIT9, UniRef:UniRef50_S0J5N6, UniRef:UniRef90_S4C1B1
contig_1	2018937	2019083	+	FHNNJA_09805	5.4	9.8		RefSeq:WP_002384758.1, SO:0001217, UniParc:UPI00019F323E, UniRef:UniRef100_A0A1Q8J6D0, UniRef:UniRef50_A0A1Q8J6D0, UniRef:UniRef90_A0A1Q8J6D0
contig_1	2034136	2034396	+	FHNNJA_09875	9.8	5.4		RefSeq:WP_002358168.1, SO:0001217, UniParc:UPI00019CD33C, UniRef:UniRef100_A0A229NNT0, UniRef:UniRef50_S4BP43, UniRef:UniRef90_S4BP43
contig_1	2078415	2078852	-	FHNNJA_10110	16.3	9.0		RefSeq:WP_002381468.1, SO:0001217, UniParc:UPI0001B6DE73, UniRef:UniRef100_UPI0001B6DE73, UniRef:UniRef50_A0A2G0EB52, UniRef:UniRef90_UPI0001B6DE73
contig_1	2082076	2082546	-	FHNNJA_10145	17.5	5.3		SO:0001217, UniRef:UniRef50_UPI00247ACEEF, UniRef:UniRef90_UPI00247ACEEF
contig_1	2093369	2093605	-	FHNNJA_10210	8.8	5.2		RefSeq:WP_002411135.1, SO:0001217, UniParc:UPI0001F0CDC3, UniRef:UniRef100_A0A828QPT3, UniRef:UniRef50_A0A1V8YP08, UniRef:UniRef90_R3I0L3
contig_1	2095455	2095679	-	FHNNJA_10225	8.3	5.1		RefSeq:WP_002395890.1, SO:0001217, UniParc:UPI0001F0B95B, UniRef:UniRef100_UPI0001F0B95B, UniRef:UniRef50_R3I005, UniRef:UniRef90_R3I005
contig_1	2095684	2096004	-	FHNNJA_10230	12.1	7.8		SO:0001217, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_A0A640NQJ5
contig_1	2100308	2100673	-	FHNNJA_10255	14.5	4.9		RefSeq:WP_033780470.1, SO:0001217, UniParc:UPI000448AEA0, UniRef:UniRef100_UPI000448AEA0, UniRef:UniRef50_UPI001E050753, UniRef:UniRef90_UPI001E050753
contig_1	2101411	2101611	-	FHNNJA_10265	7.6	4.8		SO:0001217, UniRef:UniRef50_D2IYV4, UniRef:UniRef90_UPI0022E777A5
contig_1	2103243	2103467	-	FHNNJA_10290	8.7	4.2		SO:0001217, UniRef:UniRef50_S4BN75, UniRef:UniRef90_S4BS97, UniRef:UniRef90_UPI0001F0B609
contig_1	2103557	2103859	-	FHNNJA_10300	11.6	5.8		RefSeq:WP_229207338.1, SO:0001217, UniParc:UPI0004039A94, UniRef:UniRef100_A0A9P2TR73, UniRef:UniRef50_S4CXZ0, UniRef:UniRef90_S4CXZ0
contig_1	2109046	2109348	-	FHNNJA_10350	11.6	4.7		SO:0001217, UniRef:UniRef50_A0A828QM11, UniRef:UniRef90_A0A828QM11
contig_1	2109864	2110004	-	FHNNJA_10365	5.1	12.0		SO:0001217, UniRef:UniRef50_S4GW67, UniRef:UniRef90_S4GW67
contig_1	2110016	2110216	-	FHNNJA_10370	7.5	10.1		RefSeq:WP_254653933.1, SO:0001217, UniParc:UPI0020C7782E, UniRef:UniRef100_UPI0020C7782E, UniRef:UniRef50_A0A640NQD5, UniRef:UniRef90_A0A640NQD5
contig_1	2116957	2117076	-	FHNNJA_10430	4.5	10.4		SO:0001217, UniParc:UPI000005C01F, UniRef:UniRef100_X5NW01, UniRef:UniRef50_V7ZRN6, UniRef:UniRef90_V7ZRN6
contig_1	2168973	2169251	-	FHNNJA_10720	10.5	9.1		RefSeq:WP_002355861.1, SO:0001217, UniParc:UPI00019F6D83, UniRef:UniRef100_A0A9P2NF80, UniRef:UniRef50_R3I9Y6, UniRef:UniRef90_R3I9Y6
contig_1	2169721	2169933	-	FHNNJA_10730	8.0	4.7		RefSeq:WP_002355859.1, SO:0001217, UniParc:UPI00019F6D81, UniRef:UniRef100_A0A125WA57, UniRef:UniRef50_A0A125WA57, UniRef:UniRef90_A0A125WA57
contig_1	2202708	2202929	-	FHNNJA_10900	8.7	10.0		RefSeq:WP_002355814.1, SO:0001217, UniParc:UPI00019F6D16, UniRef:UniRef100_V7ZK61, UniRef:UniRef50_A0A2W4B268, UniRef:UniRef90_V7ZK61
contig_1	2209471	2209695	-	FHNNJA_10930	8.4	5.1		RefSeq:WP_002355808.1, SO:0001217, UniParc:UPI000005BFC2, UniRef:UniRef100_A0A1B4XM85, UniRef:UniRef50_A0A1B4XM85, UniRef:UniRef90_A0A1B4XM85
contig_1	2248429	2248788	-	FHNNJA_11130	13.8	8.9		
contig_1	2282550	2282780	-	FHNNJA_11260	9.0	8.9		RefSeq:WP_002355737.1, SO:0001217, UniParc:UPI000005BF82, UniRef:UniRef100_A0A640MS20, UniRef:UniRef50_V7ZJA2, UniRef:UniRef90_V7ZJA2
contig_1	2302435	2302683	-	FHNNJA_11360	9.2	9.2		RefSeq:WP_002355713.1, SO:0001217, UniParc:UPI000005BF6C, UniRef:UniRef100_A0A1J6XK58, UniRef:UniRef50_S4CC02, UniRef:UniRef90_S4CC02
contig_1	2436388	2436579	-	FHNNJA_11970	7.3	4.5		RefSeq:WP_002366170.1, SO:0001217, UniParc:UPI000005BEF6, UniRef:UniRef100_A0A8S6XGD2, UniRef:UniRef50_S4C8I0, UniRef:UniRef90_S4C8I0
contig_1	2501982	2502260	-	FHNNJA_12270	11.1	5.4		SO:0001217, UniParc:UPI0001B6DFC8, UniRef:UniRef100_E2YXJ8, UniRef:UniRef50_E2YXJ8, UniRef:UniRef90_E2YXJ8
contig_1	2502390	2502716	+	FHNNJA_12275	12.3	5.1		RefSeq:WP_002381235.1, SO:0001217, UniParc:UPI0001B2B3AD, UniRef:UniRef100_A0A9P2NI06, UniRef:UniRef50_R3H3G3, UniRef:UniRef90_V7ZPU3
contig_1	2527084	2527254	-	FHNNJA_12410	6.8	9.0		RefSeq:WP_002384869.1, SO:0001217, UniParc:UPI00019F34CD, UniRef:UniRef100_A0A9P2GBJ3, UniRef:UniRef50_R3JU11, UniRef:UniRef90_R3JU11
contig_1	2527815	2527964	+	FHNNJA_12415	5.9	10.0		RefSeq:WP_002363111.1, SO:0001217, UniParc:UPI00019F34CB, UniRef:UniRef100_A0A9P2X5P9, UniRef:UniRef50_A0A366U591, UniRef:UniRef90_A0A059N374
contig_1	2592575	2593102	+	FHNNJA_12770	20.2	10.0		SO:0001217, UniRef:UniRef50_UPI0021B0CCB9
contig_1	2599927	2600592	-	FHNNJA_12810	26.3	4.5		RefSeq:WP_010711388.1, SO:0001217, UniParc:UPI00032E4012, UniRef:UniRef100_A0A9P2GBQ0, UniRef:UniRef50_Q83Z90, UniRef:UniRef90_Q83Z90
contig_1	2600737	2600859	-	FHNNJA_12815	4.7	7.9		SO:0001217, UniParc:UPI00019F3407, UniRef:UniRef100_E2YYV5, UniRef:UniRef50_E2YYV5, UniRef:UniRef90_E2YYV5
contig_1	2613471	2613908	+	FHNNJA_12870	16.2	7.9		RefSeq:WP_010717286.1, SO:0001217, UniParc:UPI0001FFC9D7, UniRef:UniRef100_A0A9P2HQU5, UniRef:UniRef50_A0A828QWH5, UniRef:UniRef90_A0A828QWH5
contig_1	2613941	2614213	-	FHNNJA_12875	10.4	10.2		RefSeq:WP_002363055.1, SO:0001217, UniParc:UPI00019F33FD, UniRef:UniRef100_A0A9P2HQ72, UniRef:UniRef50_R3WS95, UniRef:UniRef90_A0A9P2G9K1
contig_1	2615042	2615329	-	FHNNJA_12890	11.5	8.8		RefSeq:WP_002381208.1, SO:0001217, UniParc:UPI0001B6DF66, UniRef:UniRef100_UPI00155E4B9F, UniRef:UniRef90_V7ZQ74
contig_1	2617329	2617571	-	FHNNJA_12905	9.6	6.3		RefSeq:WP_002363049.1, SO:0001217, UniParc:UPI00019F33F7, UniRef:UniRef100_A0A9P2MG94, UniRef:UniRef50_A0A125W6W1, UniRef:UniRef90_A0A9P2MG94
contig_1	2618166	2618576	-	FHNNJA_12915	15.7	4.8		SO:0001217, UniParc:UPI00019F69BA, UniRef:UniRef100_A0A6I1LXS7, UniRef:UniRef50_A0A7X9RL06, UniRef:UniRef90_A0A6I1LXS7
contig_1	2618687	2618992	-	FHNNJA_12920	11.2	5.3		RefSeq:WP_002364917.1, SO:0001217, UniParc:UPI00019F33F4, UniRef:UniRef100_A0A1X2NVQ0, UniRef:UniRef50_A0A7X9RIJ6, UniRef:UniRef90_A0A7X9RIJ6
contig_1	2624004	2624303	-	FHNNJA_12955	11.4	5.7		SO:0001217, UniParc:UPI00019F6946, UniRef:UniRef100_A0A9P2HTY1, UniRef:UniRef50_A0A4U9XK71, UniRef:UniRef90_A0A9P2HTY1
contig_1	2687515	2687670	-	FHNNJA_13270	6.0	10.0		RefSeq:WP_010709202.1, SO:0001217, UniParc:UPI00017A5C19, UniRef:UniRef100_A0A3N3PS20, UniRef:UniRef50_E2YZ30, UniRef:UniRef90_E2YZ30
contig_1	2766819	2766956	-	FHNNJA_13625	4.9	7.7		RefSeq:WP_002355203.1, SO:0001217, UniParc:UPI00019F6D6D, UniRef:UniRef100_A0A1J6XW10, UniRef:UniRef50_A0A1J6XW10, UniRef:UniRef90_A0A1J6XW10
contig_1	2769751	2770641	-	FHNNJA_13645	35.2	9.8		RefSeq:WP_002355198.1, SO:0001217, UniParc:UPI0001A5BFAF, UniRef:UniRef100_A0A828QPG6, UniRef:UniRef50_S4F8F6, UniRef:UniRef90_S4F8F6
contig_2	18966	19583	+	FHNNJA_14180	23.3	8.5		RefSeq:WP_002372530.1, SO:0001217, UniParc:UPI0001B2E117, UniRef:UniRef100_UPI0020323E46, UniRef:UniRef50_Q9F1G1, UniRef:UniRef90_Q9F1G1
contig_2	22731	23219	+	FHNNJA_14215	19.1	5.0		RefSeq:WP_010783052.1, SO:0001217, UniParc:UPI00032EE204, UniRef:UniRef100_UPI00032EE204, UniRef:UniRef50_Q9F1G7, UniRef:UniRef90_Q9F1G7
contig_2	23157	24119	-	FHNNJA_14220	36.9	9.4		RefSeq:WP_010714879.1, SO:0001217, UniParc:UPI0001FFC3EE, UniRef:UniRef100_Q9F1G8, UniRef:UniRef50_Q9F1G8, UniRef:UniRef90_Q9F1G8
contig_2	32337	32930	+	FHNNJA_14245	23.9	6.2		RefSeq:WP_002414802.1, SO:0001217, UniParc:UPI000291023C, UniRef:UniRef100_R3JI56, UniRef:UniRef50_R3JI56, UniRef:UniRef90_A0A0M2AEX8
contig_2	32936	33424	+	FHNNJA_14250	19.2	8.2		RefSeq:WP_001252682.1, SO:0001217, UniParc:UPI0001E198C4, UniRef:UniRef100_F6KLQ0, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_F6KLQ0
contig_2	33842	34024	+	FHNNJA_14255	7.2	6.9		RefSeq:WP_001808764.1, SO:0001217, UniParc:UPI0001B2B95A, UniRef:UniRef100_F6KLP9, UniRef:UniRef50_F6KLP9, UniRef:UniRef90_F6KLP9
contig_2	38119	38316	+	FHNNJA_14290	7.9	4.6		RefSeq:WP_001031355.1, SO:0001217, UniParc:UPI0001B2E147, UniRef:UniRef100_A0A9P2HQE6, UniRef:UniRef50_A0A9P2HQE6, UniRef:UniRef90_A0A9P2HQE6
contig_2	38458	39393	+	FHNNJA_14295	36.7	5.6		RefSeq:WP_002367766.1, SO:0001217, UniParc:UPI0001B2E146, UniRef:UniRef100_F6KLP1, UniRef:UniRef50_E2YYL5, UniRef:UniRef90_E2YYL5
contig_2	39467	39610	+	FHNNJA_14300	5.6	10.2		RefSeq:WP_000066155.1, SO:0001217, UniParc:UPI00000B3163, UniRef:UniRef100_Q8VT25, UniRef:UniRef50_Q8VT25, UniRef:UniRef90_Q8VT25
contig_2	40906	41037	+	FHNNJA_14315	5.0	5.2		RefSeq:WP_000159353.1, SO:0001217, UniParc:UPI00000BD084, UniRef:UniRef100_Q8VT22, UniRef:UniRef50_Q8VT22, UniRef:UniRef90_Q8VT22
contig_2	41048	42340	+	FHNNJA_14320	48.8	9.5		RefSeq:WP_002426233.1, SO:0001217, UniParc:UPI0002918F66, UniRef:UniRef100_UPI0002918F66, UniRef:UniRef50_E2YYK9, UniRef:UniRef90_S4C1Y5
contig_2	54066	54284	+	FHNNJA_14375	8.8	7.9		SO:0001217, UniRef:UniRef50_R3JB40, UniRef:UniRef90_UPI00115A8CC6
contig_3	3	299	+	FHNNJA_14445	12.2	5.1		SO:0001217, UniRef:UniRef50_UPI001BDB80B5, UniRef:UniRef90_UPI0021B00E2B
contig_3	4480	5232	+	FHNNJA_14475	29.1	9.5		RefSeq:WP_010715707.1, SO:0001217, UniParc:UPI00032E8583, UniRef:UniRef100_A0A855UBR0, UniRef:UniRef50_R3GZD2, UniRef:UniRef90_R3GZD2
contig_3	5229	5492	+	FHNNJA_14480	9.9	4.7		RefSeq:WP_105223173.1, SO:0001217, UniParc:UPI000CF6D576, UniRef:UniRef100_UPI000CF6D576, UniRef:UniRef50_A0A2S7M0A7, UniRef:UniRef90_A0A2S7M0A7
contig_3	9666	10028	+	FHNNJA_14495	13.6	5.0		RefSeq:WP_010709617.1, SO:0001217, UniParc:UPI0001CE500D, UniRef:UniRef100_A0A2S7M0C7, UniRef:UniRef50_A0A059MWY0, UniRef:UniRef90_A0A059MWY0
contig_3	14550	15374	+	FHNNJA_14525	32.6	9.3		RefSeq:WP_105223169.1, SO:0001217, UniParc:UPI000CF694EF, UniRef:UniRef100_UPI000CF694EF, UniRef:UniRef50_V7ZPU8, UniRef:UniRef90_V7ZPU8
contig_3	26906	27184	+	FHNNJA_14565	11.2	9.1		RefSeq:WP_002404187.1, SO:0001217, UniParc:UPI0001E1A13C, UniRef:UniRef100_A0A1X3BDE1, UniRef:UniRef50_A0A059MWG5, UniRef:UniRef90_A0A059MWG5
contig_3	28359	28505	+	FHNNJA_14585	5.8	10.3		
contig_3	29917	31209	+	FHNNJA_14605	48.6	9.4		SO:0001217, UniRef:UniRef50_E2YYK9, UniRef:UniRef90_S4C1Y5
contig_3	42820	43107	+	FHNNJA_14660	11.4	8.8		RefSeq:WP_105223227.1, SO:0001217, UniParc:UPI000CF64A39, UniRef:UniRef100_UPI000CF64A39, UniRef:UniRef90_V7ZQ74
contig_3	64605	64691	+	FHNNJA_14780	3.3	4.7		
contig_4	17957	18574	+	FHNNJA_14870	23.3	8.5		RefSeq:WP_002409352.1, SO:0001217, UniParc:UPI0001F0D732, UniRef:UniRef100_A0A4U3MCK2, UniRef:UniRef50_Q9F1G1, UniRef:UniRef90_Q9F1G1
contig_4	30890	31378	+	FHNNJA_14935	19.1	8.2		RefSeq:WP_002412099.1, SO:0001217, UniParc:UPI000207A13C, UniRef:UniRef100_A0A4U4BR19, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_Q9F1H7
contig_4	35333	35518	+	FHNNJA_14975	7.2	4.8		RefSeq:WP_002368099.1, SO:0001217, UniParc:UPI00019C6F08, UniRef:UniRef100_A0A1J6Y4A7, UniRef:UniRef50_S4DKF5, UniRef:UniRef90_C7D533
contig_4	40054	40386	+	FHNNJA_15010	12.9	9.3		SO:0001217, UniParc:UPI00019CD38F, UniRef:UniRef100_A0A9Q8R407, UniRef:UniRef50_A0A0M2AFJ6, UniRef:UniRef90_A0A0M2AFJ6
